date,ticker,close
2025-05-20,BNP FP Equity,53.689935
2025-05-21,BNP FP Equity,52.284701
2025-05-22,BNP FP Equity,51.739006
2025-05-23,BNP FP Equity,52.823563
2025-05-26,BNP FP Equity,53.120814
2025-05-27,BNP FP Equity,53.690254
2025-05-28,BNP FP Equity,54.119951
2025-05-29,BNP FP Equity,55.71536
2025-05-30,BNP FP Equity,56.590248
2025-06-02,BNP FP Equity,56.74236
2025-06-03,BNP FP Equity,57.014152
2025-06-04,BNP FP Equity,57.46289
2025-06-05,BNP FP Equity,57.198536
2025-06-06,BNP FP Equity,56.468121
2025-06-09,BNP FP Equity,56.220659
2025-06-10,BNP FP Equity,55.489485
2025-06-11,BNP FP Equity,55.500518
2025-06-12,BNP FP Equity,55.44005
2025-06-13,BNP FP Equity,57.216452
2025-06-16,BNP FP Equity,56.331815
2025-06-17,BNP FP Equity,56.434505
2025-06-18,BNP FP Equity,56.37047
2025-06-19,BNP FP Equity,56.707159
2025-06-20,BNP FP Equity,57.251081
2025-06-23,BNP FP Equity,56.876238
2025-06-24,BNP FP Equity,55.700316
2025-06-25,BNP FP Equity,54.329647
2025-06-26,BNP FP Equity,53.848787
2025-06-27,BNP FP Equity,53.757076
2025-06-30,BNP FP Equity,53.979799
2025-07-01,BNP FP Equity,52.889251
2025-07-02,BNP FP Equity,52.822188
2025-07-03,BNP FP Equity,52.62152
2025-07-04,BNP FP Equity,53.141304
2025-07-07,BNP FP Equity,52.704296
2025-07-08,BNP FP Equity,52.088023
2025-07-09,BNP FP Equity,51.236235
2025-07-10,BNP FP Equity,50.821843
2025-07-11,BNP FP Equity,51.888407
2025-07-14,BNP FP Equity,50.452489
2025-07-15,BNP FP Equity,50.110403
2025-07-16,BNP FP Equity,49.988691
2025-07-17,BNP FP Equity,50.020151
2025-07-18,BNP FP Equity,49.408376
2025-07-21,BNP FP Equity,49.344554
2025-07-22,BNP FP Equity,49.221399
2025-07-23,BNP FP Equity,49.044772
2025-07-24,BNP FP Equity,47.541062
2025-07-25,BNP FP Equity,47.687466
2025-07-28,BNP FP Equity,47.181983
2025-07-29,BNP FP Equity,47.092695
2025-07-30,BNP FP Equity,47.142174
2025-07-31,BNP FP Equity,47.452862
2025-08-01,BNP FP Equity,47.965387
2025-08-04,BNP FP Equity,47.613241
2025-08-05,BNP FP Equity,48.167988
2025-08-06,BNP FP Equity,48.802999
2025-08-07,BNP FP Equity,49.395856
2025-08-08,BNP FP Equity,50.105604
2025-08-11,BNP FP Equity,49.822608
2025-08-12,BNP FP Equity,50.187367
2025-08-13,BNP FP Equity,50.533899
2025-08-14,BNP FP Equity,49.430756
2025-08-15,BNP FP Equity,49.558196
2025-08-18,BNP FP Equity,49.531397
2025-08-19,BNP FP Equity,49.025277
2025-08-20,BNP FP Equity,47.839862
2025-08-21,BNP FP Equity,47.220095
2025-08-22,BNP FP Equity,46.846875
2025-08-25,BNP FP Equity,47.497311
2025-08-26,BNP FP Equity,48.078204
2025-08-27,BNP FP Equity,48.027341
2025-08-28,BNP FP Equity,47.748008
2025-08-29,BNP FP Equity,47.321741
2025-09-01,BNP FP Equity,47.411185
2025-09-02,BNP FP Equity,47.220643
2025-09-03,BNP FP Equity,47.298051
2025-09-04,BNP FP Equity,48.037852
2025-09-05,BNP FP Equity,48.320395
2025-09-08,BNP FP Equity,47.343149
2025-09-09,BNP FP Equity,46.81665
2025-09-10,BNP FP Equity,45.950082
2025-09-11,BNP FP Equity,45.133184
2025-09-12,BNP FP Equity,45.743375
2025-09-15,BNP FP Equity,46.059199
2025-09-16,BNP FP Equity,45.089211
2025-09-17,BNP FP Equity,45.515774
2025-09-18,BNP FP Equity,46.228044
2025-09-19,BNP FP Equity,46.292995
2025-09-22,BNP FP Equity,46.034176
2025-09-23,BNP FP Equity,45.886023
2025-09-24,BNP FP Equity,45.96854
2025-09-25,BNP FP Equity,46.048866
2025-09-26,BNP FP Equity,46.994323
2025-09-29,BNP FP Equity,47.947841
2025-09-30,BNP FP Equity,48.598631
2025-10-01,BNP FP Equity,49.578936
2025-10-02,BNP FP Equity,50.191608
2025-10-03,BNP FP Equity,49.465629
2025-10-06,BNP FP Equity,49.552473
2025-10-07,BNP FP Equity,49.651461
2025-10-08,BNP FP Equity,49.671317
2025-10-09,BNP FP Equity,50.00611
2025-10-10,BNP FP Equity,49.923851
2025-10-13,BNP FP Equity,49.359205
2025-10-14,BNP FP Equity,50.487962
2025-10-15,BNP FP Equity,51.434365
2025-10-16,BNP FP Equity,51.856921
2025-10-17,BNP FP Equity,52.143294
2025-10-20,BNP FP Equity,52.409708
2025-10-21,BNP FP Equity,52.781546
2025-10-22,BNP FP Equity,50.934356
2025-10-23,BNP FP Equity,50.455644
2025-10-24,BNP FP Equity,50.324976
2025-10-27,BNP FP Equity,49.355069
2025-10-28,BNP FP Equity,48.96527
2025-10-29,BNP FP Equity,49.80802
2025-10-30,BNP FP Equity,49.464739
2025-10-31,BNP FP Equity,48.638655
2025-11-03,BNP FP Equity,49.834522
2025-11-04,BNP FP Equity,49.455875
2025-11-05,BNP FP Equity,48.330576
2025-11-06,BNP FP Equity,48.459619
2025-11-07,BNP FP Equity,48.510066
2025-11-10,BNP FP Equity,47.723679
2025-11-11,BNP FP Equity,48.331306
2025-11-12,BNP FP Equity,48.122595
2025-11-13,BNP FP Equity,47.600168
2025-11-14,BNP FP Equity,47.417145
2025-11-17,BNP FP Equity,47.695517
2025-11-18,BNP FP Equity,47.029782
2025-11-19,BNP FP Equity,47.079599
2025-11-20,BNP FP Equity,47.11398
2025-11-21,BNP FP Equity,48.62731
2025-11-24,BNP FP Equity,48.201985
2025-11-25,BNP FP Equity,49.128774
2025-11-26,BNP FP Equity,49.640549
2025-11-27,BNP FP Equity,49.097681
2025-11-28,BNP FP Equity,49.792867
2025-12-01,BNP FP Equity,50.293295
2025-12-02,BNP FP Equity,51.176583
2025-12-03,BNP FP Equity,50.995189
2025-12-04,BNP FP Equity,50.488049
2025-12-05,BNP FP Equity,50.239946
2025-12-08,BNP FP Equity,50.502855
2025-12-09,BNP FP Equity,50.981977
2025-12-10,BNP FP Equity,51.885457
2025-12-11,BNP FP Equity,52.428579
2025-12-12,BNP FP Equity,53.096796
2025-12-15,BNP FP Equity,53.485469
2025-12-16,BNP FP Equity,53.41102
2025-12-17,BNP FP Equity,51.933671
2025-12-18,BNP FP Equity,50.391835
2025-12-19,BNP FP Equity,49.352985
2025-12-22,BNP FP Equity,50.626784
2025-12-23,BNP FP Equity,50.094689
2025-12-24,BNP FP Equity,50.619364
2025-12-25,BNP FP Equity,50.855817
2025-12-26,BNP FP Equity,52.370637
2025-12-29,BNP FP Equity,53.085463
2025-12-30,BNP FP Equity,52.990989
2025-12-31,BNP FP Equity,52.845748
