date,ticker,close
2025-10-13,SAN SQ Equity,59.849455
2025-10-14,SAN SQ Equity,60.980816
2025-10-15,SAN SQ Equity,61.78411
2025-10-16,SAN SQ Equity,62.951112
2025-10-17,SAN SQ Equity,64.056265
2025-10-20,SAN SQ Equity,63.531051
2025-10-21,SAN SQ Equity,62.340048
2025-10-22,SAN SQ Equity,61.418527
2025-10-23,SAN SQ Equity,60.487284
2025-10-24,SAN SQ Equity,60.319882
2025-10-27,SAN SQ Equity,59.964594
2025-10-28,SAN SQ Equity,57.931181
2025-10-29,SAN SQ Equity,58.274816
2025-10-30,SAN SQ Equity,57.187572
2025-10-31,SAN SQ Equity,57.259259
2025-11-03,SAN SQ Equity,57.088687
2025-11-04,SAN SQ Equity,56.769188
2025-11-05,SAN SQ Equity,56.310595
2025-11-06,SAN SQ Equity,55.926008
2025-11-07,SAN SQ Equity,55.272285
2025-11-10,SAN SQ Equity,53.772358
2025-11-11,SAN SQ Equity,53.889628
2025-11-12,SAN SQ Equity,55.201737
2025-11-13,SAN SQ Equity,56.580173
2025-11-14,SAN SQ Equity,57.133009
2025-11-17,SAN SQ Equity,57.388237
2025-11-18,SAN SQ Equity,56.586959
2025-11-19,SAN SQ Equity,57.392765
2025-11-20,SAN SQ Equity,57.464733
2025-11-21,SAN SQ Equity,57.157333
2025-11-24,SAN SQ Equity,56.974138
2025-11-25,SAN SQ Equity,57.112801
2025-11-26,SAN SQ Equity,57.445626
2025-11-27,SAN SQ Equity,56.852477
2025-11-28,SAN SQ Equity,56.388612
2025-12-01,SAN SQ Equity,56.055385
2025-12-02,SAN SQ Equity,57.67936
2025-12-03,SAN SQ Equity,57.185865
2025-12-04,SAN SQ Equity,56.890779
2025-12-05,SAN SQ Equity,57.36747
2025-12-08,SAN SQ Equity,57.781621
2025-12-09,SAN SQ Equity,57.129026
2025-12-10,SAN SQ Equity,56.968456
2025-12-11,SAN SQ Equity,57.891723
2025-12-12,SAN SQ Equity,58.026921
2025-12-15,SAN SQ Equity,57.411766
2025-12-16,SAN SQ Equity,58.287934
2025-12-17,SAN SQ Equity,57.295795
2025-12-18,SAN SQ Equity,56.49639
2025-12-19,SAN SQ Equity,56.00881
2025-12-22,SAN SQ Equity,57.31159
2025-12-23,SAN SQ Equity,56.000555
2025-12-24,SAN SQ Equity,55.255701
2025-12-25,SAN SQ Equity,54.750396
2025-12-26,SAN SQ Equity,55.597776
2025-12-29,SAN SQ Equity,56.043935
2025-12-30,SAN SQ Equity,56.96331
2025-12-31,SAN SQ Equity,55.887165
