date,ticker,window,realized_vol
2025-05-30,BNP FP Equity,20,0.24668
2025-06-02,BNP FP Equity,20,0.245645
2025-06-03,BNP FP Equity,20,0.24595
2025-06-04,BNP FP Equity,20,0.246976
2025-06-05,BNP FP Equity,20,0.244503
2025-06-06,BNP FP Equity,20,0.241485
2025-06-09,BNP FP Equity,20,0.238665
2025-06-10,BNP FP Equity,20,0.226559
2025-06-11,BNP FP Equity,20,0.223748
2025-06-12,BNP FP Equity,20,0.206062
2025-06-13,BNP FP Equity,20,0.228013
2025-06-16,BNP FP Equity,20,0.233991
2025-06-17,BNP FP Equity,20,0.233926
2025-06-18,BNP FP Equity,20,0.208093
2025-06-19,BNP FP Equity,20,0.201228
2025-06-20,BNP FP Equity,20,0.193059
2025-06-23,BNP FP Equity,20,0.196541
2025-06-24,BNP FP Equity,20,0.212386
2025-06-25,BNP FP Equity,20,0.231052
2025-06-26,BNP FP Equity,20,0.206101
2025-06-27,BNP FP Equity,20,0.195748
2025-06-30,BNP FP Equity,20,0.196331
2025-07-01,BNP FP Equity,20,0.204156
2025-07-02,BNP FP Equity,20,0.199809
2025-07-03,BNP FP Equity,20,0.199808
2025-07-04,BNP FP Equity,20,0.202933
2025-07-07,BNP FP Equity,20,0.203737
2025-07-08,BNP FP Equity,20,0.202937
2025-07-09,BNP FP Equity,20,0.207856
2025-07-10,BNP FP Equity,20,0.20805
2025-07-11,BNP FP Equity,20,0.185724
2025-07-14,BNP FP Equity,20,0.199993
2025-07-15,BNP FP Equity,20,0.198133
2025-07-16,BNP FP Equity,20,0.197769
2025-07-17,BNP FP Equity,20,0.194371
2025-07-18,BNP FP Equity,20,0.186082
2025-07-21,BNP FP Equity,20,0.187321
2025-07-22,BNP FP Equity,20,0.180621
2025-07-23,BNP FP Equity,20,0.166604
2025-07-24,BNP FP Equity,20,0.190319
2025-07-25,BNP FP Equity,20,0.192569
2025-07-28,BNP FP Equity,20,0.189386
2025-07-29,BNP FP Equity,20,0.182942
2025-07-30,BNP FP Equity,20,0.183887
2025-07-31,BNP FP Equity,20,0.188915
2025-08-01,BNP FP Equity,20,0.189902
2025-08-04,BNP FP Equity,20,0.189733
2025-08-05,BNP FP Equity,20,0.196793
2025-08-06,BNP FP Equity,20,0.199716
2025-08-07,BNP FP Equity,20,0.204887
2025-08-08,BNP FP Equity,20,0.196681
2025-08-11,BNP FP Equity,20,0.171375
2025-08-12,BNP FP Equity,20,0.171943
2025-08-13,BNP FP Equity,20,0.173313
2025-08-14,BNP FP Equity,20,0.190993
2025-08-15,BNP FP Equity,20,0.186131
2025-08-18,BNP FP Equity,20,0.186073
2025-08-19,BNP FP Equity,20,0.189574
2025-08-20,BNP FP Equity,20,0.208118
2025-08-21,BNP FP Equity,20,0.181899
2025-08-22,BNP FP Equity,20,0.183351
2025-08-25,BNP FP Equity,20,0.186584
2025-08-26,BNP FP Equity,20,0.190973
2025-08-27,BNP FP Equity,20,0.191117
2025-08-28,BNP FP Equity,20,0.191334
2025-08-29,BNP FP Equity,20,0.189866
2025-09-01,BNP FP Equity,20,0.188376
2025-09-02,BNP FP Equity,20,0.183497
2025-09-03,BNP FP Equity,20,0.176189
2025-09-04,BNP FP Equity,20,0.180108
2025-09-05,BNP FP Equity,20,0.172737
2025-09-08,BNP FP Equity,20,0.184646
2025-09-09,BNP FP Equity,20,0.18322
2025-09-10,BNP FP Equity,20,0.186496
2025-09-11,BNP FP Equity,20,0.181926
2025-09-12,BNP FP Equity,20,0.191396
2025-09-15,BNP FP Equity,20,0.194957
2025-09-16,BNP FP Equity,20,0.203656
2025-09-17,BNP FP Equity,20,0.19418
2025-09-18,BNP FP Equity,20,0.199986
2025-09-19,BNP FP Equity,20,0.19847
2025-09-22,BNP FP Equity,20,0.191651
2025-09-23,BNP FP Equity,20,0.184698
2025-09-24,BNP FP Equity,20,0.185236
2025-09-25,BNP FP Equity,20,0.185213
2025-09-26,BNP FP Equity,20,0.198883
2025-09-29,BNP FP Equity,20,0.211676
2025-09-30,BNP FP Equity,20,0.215725
2025-10-01,BNP FP Equity,20,0.225542
2025-10-02,BNP FP Equity,20,0.223317
2025-10-03,BNP FP Equity,20,0.230525
2025-10-06,BNP FP Equity,20,0.21594
2025-10-07,BNP FP Equity,20,0.210028
2025-10-08,BNP FP Equity,20,0.194306
2025-10-09,BNP FP Equity,20,0.176454
2025-10-10,BNP FP Equity,20,0.175155
2025-10-13,BNP FP Equity,20,0.183477
2025-10-14,BNP FP Equity,20,0.170674
2025-10-15,BNP FP Equity,20,0.17635
2025-10-16,BNP FP Equity,20,0.173045
2025-10-17,BNP FP Equity,20,0.172291
2025-10-20,BNP FP Equity,20,0.166872
2025-10-21,BNP FP Equity,20,0.162882
2025-10-22,BNP FP Equity,20,0.222124
2025-10-23,BNP FP Equity,20,0.227861
2025-10-24,BNP FP Equity,20,0.221272
2025-10-27,BNP FP Equity,20,0.226246
2025-10-28,BNP FP Equity,20,0.223893
2025-10-29,BNP FP Equity,20,0.220735
2025-10-30,BNP FP Equity,20,0.217326
2025-10-31,BNP FP Equity,20,0.219385
2025-11-03,BNP FP Equity,20,0.236814
2025-11-04,BNP FP Equity,20,0.23835
2025-11-05,BNP FP Equity,20,0.251692
2025-11-06,BNP FP Equity,20,0.250373
2025-11-07,BNP FP Equity,20,0.250544
2025-11-10,BNP FP Equity,20,0.253758
2025-11-11,BNP FP Equity,20,0.243361
2025-11-12,BNP FP Equity,20,0.230705
2025-11-13,BNP FP Equity,20,0.228013
2025-11-14,BNP FP Equity,20,0.225084
2025-11-17,BNP FP Equity,20,0.225539
2025-11-18,BNP FP Equity,20,0.223358
2025-11-19,BNP FP Equity,20,0.194404
2025-11-20,BNP FP Equity,20,0.193934
2025-11-21,BNP FP Equity,20,0.230459
2025-11-24,BNP FP Equity,20,0.222536
2025-11-25,BNP FP Equity,20,0.232082
2025-11-26,BNP FP Equity,20,0.226769
2025-11-27,BNP FP Equity,20,0.228832
2025-11-28,BNP FP Equity,20,0.225602
2025-12-01,BNP FP Equity,20,0.211439
2025-12-02,BNP FP Equity,20,0.217337
2025-12-03,BNP FP Equity,20,0.198096
2025-12-04,BNP FP Equity,20,0.203144
2025-12-05,BNP FP Equity,20,0.204636
2025-12-08,BNP FP Equity,20,0.19335
2025-12-09,BNP FP Equity,20,0.191514
2025-12-10,BNP FP Equity,20,0.196605
2025-12-11,BNP FP Equity,20,0.189948
2025-12-12,BNP FP Equity,20,0.188979
2025-12-15,BNP FP Equity,20,0.189068
2025-12-16,BNP FP Equity,20,0.176412
2025-12-17,BNP FP Equity,20,0.214224
2025-12-18,BNP FP Equity,20,0.247624
2025-12-19,BNP FP Equity,20,0.238055
2025-12-22,BNP FP Equity,20,0.250614
2025-12-23,BNP FP Equity,20,0.246624
2025-12-24,BNP FP Equity,20,0.246652
2025-12-25,BNP FP Equity,20,0.242804
2025-12-26,BNP FP Equity,20,0.25863
2025-12-29,BNP FP Equity,20,0.260297
2025-12-30,BNP FP Equity,20,0.254769
2025-12-31,BNP FP Equity,20,0.254563
