date,ticker,window,realized_vol
2025-04-09,DBK GY Equity,20,0.223586
2025-04-10,DBK GY Equity,20,0.217363
2025-04-11,DBK GY Equity,20,0.189949
2025-04-14,DBK GY Equity,20,0.187373
2025-04-15,DBK GY Equity,20,0.188049
2025-04-16,DBK GY Equity,20,0.204805
2025-04-17,DBK GY Equity,20,0.205031
2025-04-18,DBK GY Equity,20,0.206933
2025-04-21,DBK GY Equity,20,0.196534
2025-04-22,DBK GY Equity,20,0.207206
2025-04-23,DBK GY Equity,20,0.214387
2025-04-24,DBK GY Equity,20,0.210876
2025-04-25,DBK GY Equity,20,0.213176
2025-04-28,DBK GY Equity,20,0.206133
2025-04-29,DBK GY Equity,20,0.215431
2025-04-30,DBK GY Equity,20,0.232252
2025-05-01,DBK GY Equity,20,0.233224
2025-05-02,DBK GY Equity,20,0.236343
2025-05-05,DBK GY Equity,20,0.237039
2025-05-06,DBK GY Equity,20,0.240625
2025-05-07,DBK GY Equity,20,0.241215
2025-05-08,DBK GY Equity,20,0.239676
2025-05-09,DBK GY Equity,20,0.239723
2025-05-12,DBK GY Equity,20,0.243894
2025-05-13,DBK GY Equity,20,0.244342
2025-05-14,DBK GY Equity,20,0.230242
2025-05-15,DBK GY Equity,20,0.226772
2025-05-16,DBK GY Equity,20,0.220201
2025-05-19,DBK GY Equity,20,0.217925
2025-05-20,DBK GY Equity,20,0.204162
2025-05-21,DBK GY Equity,20,0.200827
2025-05-22,DBK GY Equity,20,0.18291
2025-05-23,DBK GY Equity,20,0.184756
2025-05-26,DBK GY Equity,20,0.223317
2025-05-27,DBK GY Equity,20,0.238266
2025-05-28,DBK GY Equity,20,0.222039
2025-05-29,DBK GY Equity,20,0.234182
2025-05-30,DBK GY Equity,20,0.241484
2025-06-02,DBK GY Equity,20,0.246322
2025-06-03,DBK GY Equity,20,0.251061
2025-06-04,DBK GY Equity,20,0.229526
2025-06-05,DBK GY Equity,20,0.230177
2025-06-06,DBK GY Equity,20,0.229285
2025-06-09,DBK GY Equity,20,0.228894
2025-06-10,DBK GY Equity,20,0.246376
2025-06-11,DBK GY Equity,20,0.243548
2025-06-12,DBK GY Equity,20,0.243696
2025-06-13,DBK GY Equity,20,0.244342
2025-06-16,DBK GY Equity,20,0.248331
2025-06-17,DBK GY Equity,20,0.234484
2025-06-18,DBK GY Equity,20,0.235721
2025-06-19,DBK GY Equity,20,0.239911
2025-06-20,DBK GY Equity,20,0.249206
2025-06-23,DBK GY Equity,20,0.22012
2025-06-24,DBK GY Equity,20,0.232261
2025-06-25,DBK GY Equity,20,0.235829
2025-06-26,DBK GY Equity,20,0.238379
2025-06-27,DBK GY Equity,20,0.229974
2025-06-30,DBK GY Equity,20,0.220589
2025-07-01,DBK GY Equity,20,0.216058
2025-07-02,DBK GY Equity,20,0.215047
2025-07-03,DBK GY Equity,20,0.215986
2025-07-04,DBK GY Equity,20,0.249918
2025-07-07,DBK GY Equity,20,0.26578
2025-07-08,DBK GY Equity,20,0.251481
2025-07-09,DBK GY Equity,20,0.257684
2025-07-10,DBK GY Equity,20,0.257501
2025-07-11,DBK GY Equity,20,0.257173
2025-07-14,DBK GY Equity,20,0.26034
2025-07-15,DBK GY Equity,20,0.258487
2025-07-16,DBK GY Equity,20,0.253985
2025-07-17,DBK GY Equity,20,0.251228
2025-07-18,DBK GY Equity,20,0.261412
2025-07-21,DBK GY Equity,20,0.27093
2025-07-22,DBK GY Equity,20,0.27599
2025-07-23,DBK GY Equity,20,0.26889
2025-07-24,DBK GY Equity,20,0.264322
2025-07-25,DBK GY Equity,20,0.270346
2025-07-28,DBK GY Equity,20,0.26578
2025-07-29,DBK GY Equity,20,0.263127
2025-07-30,DBK GY Equity,20,0.266755
2025-07-31,DBK GY Equity,20,0.262541
2025-08-01,DBK GY Equity,20,0.245243
2025-08-04,DBK GY Equity,20,0.221045
2025-08-05,DBK GY Equity,20,0.244611
2025-08-06,DBK GY Equity,20,0.241766
2025-08-07,DBK GY Equity,20,0.241723
2025-08-08,DBK GY Equity,20,0.246328
2025-08-11,DBK GY Equity,20,0.245362
2025-08-12,DBK GY Equity,20,0.281488
2025-08-13,DBK GY Equity,20,0.290951
2025-08-14,DBK GY Equity,20,0.290795
2025-08-15,DBK GY Equity,20,0.27355
2025-08-18,DBK GY Equity,20,0.276745
2025-08-19,DBK GY Equity,20,0.268567
2025-08-20,DBK GY Equity,20,0.264267
2025-08-21,DBK GY Equity,20,0.263289
2025-08-22,DBK GY Equity,20,0.262473
2025-08-25,DBK GY Equity,20,0.273234
2025-08-26,DBK GY Equity,20,0.275703
2025-08-27,DBK GY Equity,20,0.286821
2025-08-28,DBK GY Equity,20,0.290276
2025-08-29,DBK GY Equity,20,0.287564
2025-09-01,DBK GY Equity,20,0.288327
2025-09-02,DBK GY Equity,20,0.27085
2025-09-03,DBK GY Equity,20,0.274521
2025-09-04,DBK GY Equity,20,0.288232
2025-09-05,DBK GY Equity,20,0.29174
2025-09-08,DBK GY Equity,20,0.286838
2025-09-09,DBK GY Equity,20,0.263998
2025-09-10,DBK GY Equity,20,0.250004
2025-09-11,DBK GY Equity,20,0.237957
2025-09-12,DBK GY Equity,20,0.243634
2025-09-15,DBK GY Equity,20,0.24333
2025-09-16,DBK GY Equity,20,0.233032
2025-09-17,DBK GY Equity,20,0.246686
2025-09-18,DBK GY Equity,20,0.260848
2025-09-19,DBK GY Equity,20,0.257928
2025-09-22,DBK GY Equity,20,0.259804
2025-09-23,DBK GY Equity,20,0.254637
2025-09-24,DBK GY Equity,20,0.247551
2025-09-25,DBK GY Equity,20,0.24226
2025-09-26,DBK GY Equity,20,0.246021
2025-09-29,DBK GY Equity,20,0.248178
2025-09-30,DBK GY Equity,20,0.245573
2025-10-01,DBK GY Equity,20,0.237798
2025-10-02,DBK GY Equity,20,0.22823
2025-10-03,DBK GY Equity,20,0.21468
2025-10-06,DBK GY Equity,20,0.213713
2025-10-07,DBK GY Equity,20,0.215216
2025-10-08,DBK GY Equity,20,0.215897
2025-10-09,DBK GY Equity,20,0.217623
2025-10-10,DBK GY Equity,20,0.207566
2025-10-13,DBK GY Equity,20,0.193639
2025-10-14,DBK GY Equity,20,0.18463
2025-10-15,DBK GY Equity,20,0.170383
2025-10-16,DBK GY Equity,20,0.151142
2025-10-17,DBK GY Equity,20,0.141985
2025-10-20,DBK GY Equity,20,0.127439
2025-10-21,DBK GY Equity,20,0.147858
2025-10-22,DBK GY Equity,20,0.1513
2025-10-23,DBK GY Equity,20,0.15266
2025-10-24,DBK GY Equity,20,0.150407
2025-10-27,DBK GY Equity,20,0.153977
2025-10-28,DBK GY Equity,20,0.165822
2025-10-29,DBK GY Equity,20,0.173536
2025-10-30,DBK GY Equity,20,0.168854
2025-10-31,DBK GY Equity,20,0.176952
2025-11-03,DBK GY Equity,20,0.189392
2025-11-04,DBK GY Equity,20,0.189226
2025-11-05,DBK GY Equity,20,0.195028
2025-11-06,DBK GY Equity,20,0.19818
2025-11-07,DBK GY Equity,20,0.203469
2025-11-10,DBK GY Equity,20,0.206792
2025-11-11,DBK GY Equity,20,0.206109
2025-11-12,DBK GY Equity,20,0.20753
2025-11-13,DBK GY Equity,20,0.196953
2025-11-14,DBK GY Equity,20,0.202457
2025-11-17,DBK GY Equity,20,0.196347
2025-11-18,DBK GY Equity,20,0.18498
2025-11-19,DBK GY Equity,20,0.183286
2025-11-20,DBK GY Equity,20,0.183106
2025-11-21,DBK GY Equity,20,0.263351
2025-11-24,DBK GY Equity,20,0.263083
2025-11-25,DBK GY Equity,20,0.269778
2025-11-26,DBK GY Equity,20,0.271171
2025-11-27,DBK GY Equity,20,0.273567
2025-11-28,DBK GY Equity,20,0.272697
2025-12-01,DBK GY Equity,20,0.260839
2025-12-02,DBK GY Equity,20,0.252971
2025-12-03,DBK GY Equity,20,0.250831
2025-12-04,DBK GY Equity,20,0.242981
2025-12-05,DBK GY Equity,20,0.24093
2025-12-08,DBK GY Equity,20,0.235885
2025-12-09,DBK GY Equity,20,0.253075
2025-12-10,DBK GY Equity,20,0.253546
2025-12-11,DBK GY Equity,20,0.268303
2025-12-12,DBK GY Equity,20,0.264233
2025-12-15,DBK GY Equity,20,0.265145
2025-12-16,DBK GY Equity,20,0.265154
2025-12-17,DBK GY Equity,20,0.265185
2025-12-18,DBK GY Equity,20,0.265183
2025-12-19,DBK GY Equity,20,0.177746
2025-12-22,DBK GY Equity,20,0.177617
2025-12-23,DBK GY Equity,20,0.157488
2025-12-24,DBK GY Equity,20,0.163306
2025-12-25,DBK GY Equity,20,0.161808
2025-12-26,DBK GY Equity,20,0.15822
2025-12-29,DBK GY Equity,20,0.177804
2025-12-30,DBK GY Equity,20,0.186238
2025-12-31,DBK GY Equity,20,0.183958
