date,ticker,window,realized_vol
2025-05-12,SAN SQ Equity,20,0.17731
2025-05-13,SAN SQ Equity,20,0.174568
2025-05-14,SAN SQ Equity,20,0.172432
2025-05-15,SAN SQ Equity,20,0.186296
2025-05-16,SAN SQ Equity,20,0.183356
2025-05-19,SAN SQ Equity,20,0.189208
2025-05-20,SAN SQ Equity,20,0.187337
2025-05-21,SAN SQ Equity,20,0.195291
2025-05-22,SAN SQ Equity,20,0.192451
2025-05-23,SAN SQ Equity,20,0.190481
2025-05-26,SAN SQ Equity,20,0.191355
2025-05-27,SAN SQ Equity,20,0.206506
2025-05-28,SAN SQ Equity,20,0.196363
2025-05-29,SAN SQ Equity,20,0.192989
2025-05-30,SAN SQ Equity,20,0.194692
2025-06-02,SAN SQ Equity,20,0.207697
2025-06-03,SAN SQ Equity,20,0.190606
2025-06-04,SAN SQ Equity,20,0.190234
2025-06-05,SAN SQ Equity,20,0.188823
2025-06-06,SAN SQ Equity,20,0.194712
2025-06-09,SAN SQ Equity,20,0.192654
2025-06-10,SAN SQ Equity,20,0.198236
2025-06-11,SAN SQ Equity,20,0.203803
2025-06-12,SAN SQ Equity,20,0.165456
2025-06-13,SAN SQ Equity,20,0.16054
2025-06-16,SAN SQ Equity,20,0.160011
2025-06-17,SAN SQ Equity,20,0.164221
2025-06-18,SAN SQ Equity,20,0.180842
2025-06-19,SAN SQ Equity,20,0.184577
2025-06-20,SAN SQ Equity,20,0.184769
2025-06-23,SAN SQ Equity,20,0.188413
2025-06-24,SAN SQ Equity,20,0.205049
2025-06-25,SAN SQ Equity,20,0.202638
2025-06-26,SAN SQ Equity,20,0.204289
2025-06-27,SAN SQ Equity,20,0.202043
2025-06-30,SAN SQ Equity,20,0.181403
2025-07-01,SAN SQ Equity,20,0.182488
2025-07-02,SAN SQ Equity,20,0.182526
2025-07-03,SAN SQ Equity,20,0.184356
2025-07-04,SAN SQ Equity,20,0.174508
2025-07-07,SAN SQ Equity,20,0.177233
2025-07-08,SAN SQ Equity,20,0.163827
2025-07-09,SAN SQ Equity,20,0.161268
2025-07-10,SAN SQ Equity,20,0.172025
2025-07-11,SAN SQ Equity,20,0.172802
2025-07-14,SAN SQ Equity,20,0.174679
2025-07-15,SAN SQ Equity,20,0.161344
2025-07-16,SAN SQ Equity,20,0.154512
2025-07-17,SAN SQ Equity,20,0.165165
2025-07-18,SAN SQ Equity,20,0.167694
2025-07-21,SAN SQ Equity,20,0.166664
2025-07-22,SAN SQ Equity,20,0.139297
2025-07-23,SAN SQ Equity,20,0.160962
2025-07-24,SAN SQ Equity,20,0.168305
2025-07-25,SAN SQ Equity,20,0.168071
2025-07-28,SAN SQ Equity,20,0.167331
2025-07-29,SAN SQ Equity,20,0.18337
2025-07-30,SAN SQ Equity,20,0.184671
2025-07-31,SAN SQ Equity,20,0.192088
2025-08-01,SAN SQ Equity,20,0.188871
2025-08-04,SAN SQ Equity,20,0.182286
2025-08-05,SAN SQ Equity,20,0.185588
2025-08-06,SAN SQ Equity,20,0.204789
2025-08-07,SAN SQ Equity,20,0.212608
2025-08-08,SAN SQ Equity,20,0.212893
2025-08-11,SAN SQ Equity,20,0.214239
2025-08-12,SAN SQ Equity,20,0.215801
2025-08-13,SAN SQ Equity,20,0.212625
2025-08-14,SAN SQ Equity,20,0.204967
2025-08-15,SAN SQ Equity,20,0.20236
2025-08-18,SAN SQ Equity,20,0.20483
2025-08-19,SAN SQ Equity,20,0.210137
2025-08-20,SAN SQ Equity,20,0.190723
2025-08-21,SAN SQ Equity,20,0.182776
2025-08-22,SAN SQ Equity,20,0.182895
2025-08-25,SAN SQ Equity,20,0.18257
2025-08-26,SAN SQ Equity,20,0.154481
2025-08-27,SAN SQ Equity,20,0.154416
2025-08-28,SAN SQ Equity,20,0.151104
2025-08-29,SAN SQ Equity,20,0.158689
2025-09-01,SAN SQ Equity,20,0.168509
2025-09-02,SAN SQ Equity,20,0.170097
2025-09-03,SAN SQ Equity,20,0.16024
2025-09-04,SAN SQ Equity,20,0.179039
2025-09-05,SAN SQ Equity,20,0.191748
2025-09-08,SAN SQ Equity,20,0.187372
2025-09-09,SAN SQ Equity,20,0.187744
2025-09-10,SAN SQ Equity,20,0.209321
2025-09-11,SAN SQ Equity,20,0.209831
2025-09-12,SAN SQ Equity,20,0.211016
2025-09-15,SAN SQ Equity,20,0.217215
2025-09-16,SAN SQ Equity,20,0.209386
2025-09-17,SAN SQ Equity,20,0.209645
2025-09-18,SAN SQ Equity,20,0.204121
2025-09-19,SAN SQ Equity,20,0.225793
2025-09-22,SAN SQ Equity,20,0.237292
2025-09-23,SAN SQ Equity,20,0.232221
2025-09-24,SAN SQ Equity,20,0.229727
2025-09-25,SAN SQ Equity,20,0.260738
2025-09-26,SAN SQ Equity,20,0.261754
2025-09-29,SAN SQ Equity,20,0.242279
2025-09-30,SAN SQ Equity,20,0.232065
2025-10-01,SAN SQ Equity,20,0.223496
2025-10-02,SAN SQ Equity,20,0.216702
2025-10-03,SAN SQ Equity,20,0.225021
2025-10-06,SAN SQ Equity,20,0.223628
2025-10-07,SAN SQ Equity,20,0.23031
2025-10-08,SAN SQ Equity,20,0.217291
2025-10-09,SAN SQ Equity,20,0.22206
2025-10-10,SAN SQ Equity,20,0.219215
2025-10-13,SAN SQ Equity,20,0.235779
2025-10-14,SAN SQ Equity,20,0.244139
2025-10-15,SAN SQ Equity,20,0.246198
2025-10-16,SAN SQ Equity,20,0.251256
2025-10-17,SAN SQ Equity,20,0.238173
2025-10-20,SAN SQ Equity,20,0.227048
2025-10-21,SAN SQ Equity,20,0.235628
2025-10-22,SAN SQ Equity,20,0.239337
2025-10-23,SAN SQ Equity,20,0.219877
2025-10-24,SAN SQ Equity,20,0.213839
2025-10-27,SAN SQ Equity,20,0.213816
2025-10-28,SAN SQ Equity,20,0.241409
2025-10-29,SAN SQ Equity,20,0.238101
2025-10-30,SAN SQ Equity,20,0.243079
2025-10-31,SAN SQ Equity,20,0.241031
2025-11-03,SAN SQ Equity,20,0.236806
2025-11-04,SAN SQ Equity,20,0.235755
2025-11-05,SAN SQ Equity,20,0.234979
2025-11-06,SAN SQ Equity,20,0.233592
2025-11-07,SAN SQ Equity,20,0.234418
2025-11-10,SAN SQ Equity,20,0.234757
2025-11-11,SAN SQ Equity,20,0.219068
2025-11-12,SAN SQ Equity,20,0.234763
2025-11-13,SAN SQ Equity,20,0.243729
2025-11-14,SAN SQ Equity,20,0.235615
2025-11-17,SAN SQ Equity,20,0.238112
2025-11-18,SAN SQ Equity,20,0.234968
2025-11-19,SAN SQ Equity,20,0.241017
2025-11-20,SAN SQ Equity,20,0.237317
2025-11-21,SAN SQ Equity,20,0.237525
2025-11-24,SAN SQ Equity,20,0.237234
2025-11-25,SAN SQ Equity,20,0.205364
2025-11-26,SAN SQ Equity,20,0.20532
2025-11-27,SAN SQ Equity,20,0.197469
2025-11-28,SAN SQ Equity,20,0.199326
2025-12-01,SAN SQ Equity,20,0.200032
2025-12-02,SAN SQ Equity,20,0.224647
2025-12-03,SAN SQ Equity,20,0.224907
2025-12-04,SAN SQ Equity,20,0.22423
2025-12-05,SAN SQ Equity,20,0.220556
2025-12-08,SAN SQ Equity,20,0.191783
2025-12-09,SAN SQ Equity,20,0.198994
2025-12-10,SAN SQ Equity,20,0.183384
2025-12-11,SAN SQ Equity,20,0.17117
2025-12-12,SAN SQ Equity,20,0.168244
2025-12-15,SAN SQ Equity,20,0.172362
2025-12-16,SAN SQ Equity,20,0.171894
2025-12-17,SAN SQ Equity,20,0.177157
2025-12-18,SAN SQ Equity,20,0.183827
2025-12-19,SAN SQ Equity,20,0.185272
2025-12-22,SAN SQ Equity,20,0.203597
2025-12-23,SAN SQ Equity,20,0.219642
2025-12-24,SAN SQ Equity,20,0.222323
2025-12-25,SAN SQ Equity,20,0.221762
2025-12-26,SAN SQ Equity,20,0.22853
2025-12-29,SAN SQ Equity,20,0.229651
2025-12-30,SAN SQ Equity,20,0.212908
2025-12-31,SAN SQ Equity,20,0.221199
