date,ticker,window,realized_vol
2025-04-15,SAN SQ Equity,120,
2025-04-16,SAN SQ Equity,120,
2025-04-17,SAN SQ Equity,120,
2025-04-18,SAN SQ Equity,120,
2025-04-21,SAN SQ Equity,120,
2025-04-22,SAN SQ Equity,120,
2025-04-23,SAN SQ Equity,120,
2025-04-24,SAN SQ Equity,120,
2025-04-25,SAN SQ Equity,120,
2025-04-28,SAN SQ Equity,120,
2025-04-29,SAN SQ Equity,120,
2025-04-30,SAN SQ Equity,120,
2025-05-01,SAN SQ Equity,120,
2025-05-02,SAN SQ Equity,120,
2025-05-05,SAN SQ Equity,120,
2025-05-06,SAN SQ Equity,120,
2025-05-07,SAN SQ Equity,120,
2025-05-08,SAN SQ Equity,120,
2025-05-09,SAN SQ Equity,120,
2025-05-12,SAN SQ Equity,120,
2025-05-13,SAN SQ Equity,120,
2025-05-14,SAN SQ Equity,120,
2025-05-15,SAN SQ Equity,120,
2025-05-16,SAN SQ Equity,120,
2025-05-19,SAN SQ Equity,120,
2025-05-20,SAN SQ Equity,120,
2025-05-21,SAN SQ Equity,120,
2025-05-22,SAN SQ Equity,120,
2025-05-23,SAN SQ Equity,120,
2025-05-26,SAN SQ Equity,120,
2025-05-27,SAN SQ Equity,120,
2025-05-28,SAN SQ Equity,120,
2025-05-29,SAN SQ Equity,120,
2025-05-30,SAN SQ Equity,120,
2025-06-02,SAN SQ Equity,120,
2025-06-03,SAN SQ Equity,120,
2025-06-04,SAN SQ Equity,120,
2025-06-05,SAN SQ Equity,120,
2025-06-06,SAN SQ Equity,120,
2025-06-09,SAN SQ Equity,120,
2025-06-10,SAN SQ Equity,120,
2025-06-11,SAN SQ Equity,120,
2025-06-12,SAN SQ Equity,120,
2025-06-13,SAN SQ Equity,120,
2025-06-16,SAN SQ Equity,120,
2025-06-17,SAN SQ Equity,120,
2025-06-18,SAN SQ Equity,120,0.183532
2025-06-19,SAN SQ Equity,120,0.183823
2025-06-20,SAN SQ Equity,120,0.183708
2025-06-23,SAN SQ Equity,120,0.183951
2025-06-24,SAN SQ Equity,120,0.186876
2025-06-25,SAN SQ Equity,120,0.187279
2025-06-26,SAN SQ Equity,120,0.187847
2025-06-27,SAN SQ Equity,120,0.187746
2025-06-30,SAN SQ Equity,120,0.187465
2025-07-01,SAN SQ Equity,120,0.187082
2025-07-02,SAN SQ Equity,120,0.186192
2025-07-03,SAN SQ Equity,120,0.1868
2025-07-04,SAN SQ Equity,120,0.186883
2025-07-07,SAN SQ Equity,120,0.187125
2025-07-08,SAN SQ Equity,120,0.187234
2025-07-09,SAN SQ Equity,120,0.185901
2025-07-10,SAN SQ Equity,120,0.187147
2025-07-11,SAN SQ Equity,120,0.184861
2025-07-14,SAN SQ Equity,120,0.184731
2025-07-15,SAN SQ Equity,120,0.184059
2025-07-16,SAN SQ Equity,120,0.17929
2025-07-17,SAN SQ Equity,120,0.18079
2025-07-18,SAN SQ Equity,120,0.181243
2025-07-21,SAN SQ Equity,120,0.18109
2025-07-22,SAN SQ Equity,120,0.181985
2025-07-23,SAN SQ Equity,120,0.18552
2025-07-24,SAN SQ Equity,120,0.186405
2025-07-25,SAN SQ Equity,120,0.185365
2025-07-28,SAN SQ Equity,120,0.185099
2025-07-29,SAN SQ Equity,120,0.188187
2025-07-30,SAN SQ Equity,120,0.18707
2025-07-31,SAN SQ Equity,120,0.187894
2025-08-01,SAN SQ Equity,120,0.187889
2025-08-04,SAN SQ Equity,120,0.187817
2025-08-05,SAN SQ Equity,120,0.18806
2025-08-06,SAN SQ Equity,120,0.189918
2025-08-07,SAN SQ Equity,120,0.189008
2025-08-08,SAN SQ Equity,120,0.188936
2025-08-11,SAN SQ Equity,120,0.189607
2025-08-12,SAN SQ Equity,120,0.18995
2025-08-13,SAN SQ Equity,120,0.189853
2025-08-14,SAN SQ Equity,120,0.189727
2025-08-15,SAN SQ Equity,120,0.189798
2025-08-18,SAN SQ Equity,120,0.190603
2025-08-19,SAN SQ Equity,120,0.191922
2025-08-20,SAN SQ Equity,120,0.191759
2025-08-21,SAN SQ Equity,120,0.189793
2025-08-22,SAN SQ Equity,120,0.189288
2025-08-25,SAN SQ Equity,120,0.188053
2025-08-26,SAN SQ Equity,120,0.18803
2025-08-27,SAN SQ Equity,120,0.187362
2025-08-28,SAN SQ Equity,120,0.186333
2025-08-29,SAN SQ Equity,120,0.186662
2025-09-01,SAN SQ Equity,120,0.189348
2025-09-02,SAN SQ Equity,120,0.186071
2025-09-03,SAN SQ Equity,120,0.186554
2025-09-04,SAN SQ Equity,120,0.188682
2025-09-05,SAN SQ Equity,120,0.188804
2025-09-08,SAN SQ Equity,120,0.188721
2025-09-09,SAN SQ Equity,120,0.186584
2025-09-10,SAN SQ Equity,120,0.189762
2025-09-11,SAN SQ Equity,120,0.18987
2025-09-12,SAN SQ Equity,120,0.188041
2025-09-15,SAN SQ Equity,120,0.187364
2025-09-16,SAN SQ Equity,120,0.187201
2025-09-17,SAN SQ Equity,120,0.187462
2025-09-18,SAN SQ Equity,120,0.186311
2025-09-19,SAN SQ Equity,120,0.190877
2025-09-22,SAN SQ Equity,120,0.19337
2025-09-23,SAN SQ Equity,120,0.193655
2025-09-24,SAN SQ Equity,120,0.193833
2025-09-25,SAN SQ Equity,120,0.197991
2025-09-26,SAN SQ Equity,120,0.196888
2025-09-29,SAN SQ Equity,120,0.196801
2025-09-30,SAN SQ Equity,120,0.196482
2025-10-01,SAN SQ Equity,120,0.196378
2025-10-02,SAN SQ Equity,120,0.19524
2025-10-03,SAN SQ Equity,120,0.196444
2025-10-06,SAN SQ Equity,120,0.19652
2025-10-07,SAN SQ Equity,120,0.1971
2025-10-08,SAN SQ Equity,120,0.197044
2025-10-09,SAN SQ Equity,120,0.195383
2025-10-10,SAN SQ Equity,120,0.195199
2025-10-13,SAN SQ Equity,120,0.199175
2025-10-14,SAN SQ Equity,120,0.200968
2025-10-15,SAN SQ Equity,120,0.199253
2025-10-16,SAN SQ Equity,120,0.200305
2025-10-17,SAN SQ Equity,120,0.201435
2025-10-20,SAN SQ Equity,120,0.201167
2025-10-21,SAN SQ Equity,120,0.200829
2025-10-22,SAN SQ Equity,120,0.202095
2025-10-23,SAN SQ Equity,120,0.202993
2025-10-24,SAN SQ Equity,120,0.202816
2025-10-27,SAN SQ Equity,120,0.202622
2025-10-28,SAN SQ Equity,120,0.20879
2025-10-29,SAN SQ Equity,120,0.208524
2025-10-30,SAN SQ Equity,120,0.205722
2025-10-31,SAN SQ Equity,120,0.205397
2025-11-03,SAN SQ Equity,120,0.20513
2025-11-04,SAN SQ Equity,120,0.205305
2025-11-05,SAN SQ Equity,120,0.205045
2025-11-06,SAN SQ Equity,120,0.204422
2025-11-07,SAN SQ Equity,120,0.205097
2025-11-10,SAN SQ Equity,120,0.208712
2025-11-11,SAN SQ Equity,120,0.20658
2025-11-12,SAN SQ Equity,120,0.208977
2025-11-13,SAN SQ Equity,120,0.212062
2025-11-14,SAN SQ Equity,120,0.212049
2025-11-17,SAN SQ Equity,120,0.209116
2025-11-18,SAN SQ Equity,120,0.210059
2025-11-19,SAN SQ Equity,120,0.211111
2025-11-20,SAN SQ Equity,120,0.210948
2025-11-21,SAN SQ Equity,120,0.20958
2025-11-24,SAN SQ Equity,120,0.209494
2025-11-25,SAN SQ Equity,120,0.208038
2025-11-26,SAN SQ Equity,120,0.207724
2025-11-27,SAN SQ Equity,120,0.208138
2025-11-28,SAN SQ Equity,120,0.208436
2025-12-01,SAN SQ Equity,120,0.208434
2025-12-02,SAN SQ Equity,120,0.211346
2025-12-03,SAN SQ Equity,120,0.210285
2025-12-04,SAN SQ Equity,120,0.209875
2025-12-05,SAN SQ Equity,120,0.210259
2025-12-08,SAN SQ Equity,120,0.210227
2025-12-09,SAN SQ Equity,120,0.206743
2025-12-10,SAN SQ Equity,120,0.206393
2025-12-11,SAN SQ Equity,120,0.207323
2025-12-12,SAN SQ Equity,120,0.20732
2025-12-15,SAN SQ Equity,120,0.207865
2025-12-16,SAN SQ Equity,120,0.208919
2025-12-17,SAN SQ Equity,120,0.21038
2025-12-18,SAN SQ Equity,120,0.210897
2025-12-19,SAN SQ Equity,120,0.210983
2025-12-22,SAN SQ Equity,120,0.213122
2025-12-23,SAN SQ Equity,120,0.215549
2025-12-24,SAN SQ Equity,120,0.216377
2025-12-25,SAN SQ Equity,120,0.215617
2025-12-26,SAN SQ Equity,120,0.216785
2025-12-29,SAN SQ Equity,120,0.216565
2025-12-30,SAN SQ Equity,120,0.217885
2025-12-31,SAN SQ Equity,120,0.219195
