date,ticker,window,realized_vol
2025-09-22,UCG IM Equity,120,0.257461
2025-09-23,UCG IM Equity,120,0.255778
2025-09-24,UCG IM Equity,120,0.255729
2025-09-25,UCG IM Equity,120,0.25698
2025-09-26,UCG IM Equity,120,0.255889
2025-09-29,UCG IM Equity,120,0.256067
2025-09-30,UCG IM Equity,120,0.256111
2025-10-01,UCG IM Equity,120,0.256352
2025-10-02,UCG IM Equity,120,0.245046
2025-10-03,UCG IM Equity,120,0.246755
2025-10-06,UCG IM Equity,120,0.246279
2025-10-07,UCG IM Equity,120,0.246235
2025-10-08,UCG IM Equity,120,0.248057
2025-10-09,UCG IM Equity,120,0.247615
2025-10-10,UCG IM Equity,120,0.249059
2025-10-13,UCG IM Equity,120,0.248953
2025-10-14,UCG IM Equity,120,0.248698
2025-10-15,UCG IM Equity,120,0.251759
2025-10-16,UCG IM Equity,120,0.25003
2025-10-17,UCG IM Equity,120,0.249449
2025-10-20,UCG IM Equity,120,0.247846
2025-10-21,UCG IM Equity,120,0.250138
2025-10-22,UCG IM Equity,120,0.251901
2025-10-23,UCG IM Equity,120,0.257206
2025-10-24,UCG IM Equity,120,0.256755
2025-10-27,UCG IM Equity,120,0.258392
2025-10-28,UCG IM Equity,120,0.257671
2025-10-29,UCG IM Equity,120,0.256799
2025-10-30,UCG IM Equity,120,0.250168
2025-10-31,UCG IM Equity,120,0.249791
2025-11-03,UCG IM Equity,120,0.249827
2025-11-04,UCG IM Equity,120,0.248461
2025-11-05,UCG IM Equity,120,0.24859
2025-11-06,UCG IM Equity,120,0.245751
2025-11-07,UCG IM Equity,120,0.251389
2025-11-10,UCG IM Equity,120,0.250678
2025-11-11,UCG IM Equity,120,0.250178
2025-11-12,UCG IM Equity,120,0.2502
2025-11-13,UCG IM Equity,120,0.249407
2025-11-14,UCG IM Equity,120,0.252044
2025-11-17,UCG IM Equity,120,0.252488
2025-11-18,UCG IM Equity,120,0.253294
2025-11-19,UCG IM Equity,120,0.253502
2025-11-20,UCG IM Equity,120,0.252852
2025-11-21,UCG IM Equity,120,0.253088
2025-11-24,UCG IM Equity,120,0.251421
2025-11-25,UCG IM Equity,120,0.252005
2025-11-26,UCG IM Equity,120,0.247765
2025-11-27,UCG IM Equity,120,0.247076
2025-11-28,UCG IM Equity,120,0.248942
2025-12-01,UCG IM Equity,120,0.247509
2025-12-02,UCG IM Equity,120,0.248332
2025-12-03,UCG IM Equity,120,0.248188
2025-12-04,UCG IM Equity,120,0.247433
2025-12-05,UCG IM Equity,120,0.248492
2025-12-08,UCG IM Equity,120,0.248065
2025-12-09,UCG IM Equity,120,0.247545
2025-12-10,UCG IM Equity,120,0.24991
2025-12-11,UCG IM Equity,120,0.249859
2025-12-12,UCG IM Equity,120,0.250561
2025-12-15,UCG IM Equity,120,0.249702
2025-12-16,UCG IM Equity,120,0.248229
2025-12-17,UCG IM Equity,120,0.248426
2025-12-18,UCG IM Equity,120,0.248196
2025-12-19,UCG IM Equity,120,0.24795
2025-12-22,UCG IM Equity,120,0.24559
2025-12-23,UCG IM Equity,120,0.242481
2025-12-24,UCG IM Equity,120,0.241285
2025-12-25,UCG IM Equity,120,0.241309
2025-12-26,UCG IM Equity,120,0.240381
2025-12-29,UCG IM Equity,120,0.243885
2025-12-30,UCG IM Equity,120,0.241639
2025-12-31,UCG IM Equity,120,0.241364
