date,ticker,window,realized_vol
2025-07-11,BBVA SM Equity,20,0.238742
2025-07-14,BBVA SM Equity,20,0.239282
2025-07-15,BBVA SM Equity,20,0.238481
2025-07-16,BBVA SM Equity,20,0.243773
2025-07-17,BBVA SM Equity,20,0.24136
2025-07-18,BBVA SM Equity,20,0.254969
2025-07-21,BBVA SM Equity,20,0.236322
2025-07-22,BBVA SM Equity,20,0.234816
2025-07-23,BBVA SM Equity,20,0.233474
2025-07-24,BBVA SM Equity,20,0.237431
2025-07-25,BBVA SM Equity,20,0.26016
2025-07-28,BBVA SM Equity,20,0.25798
2025-07-29,BBVA SM Equity,20,0.233252
2025-07-30,BBVA SM Equity,20,0.238998
2025-07-31,BBVA SM Equity,20,0.244714
2025-08-01,BBVA SM Equity,20,0.236226
2025-08-04,BBVA SM Equity,20,0.25826
2025-08-05,BBVA SM Equity,20,0.25802
2025-08-06,BBVA SM Equity,20,0.259591
2025-08-07,BBVA SM Equity,20,0.232683
2025-08-08,BBVA SM Equity,20,0.244629
2025-08-11,BBVA SM Equity,20,0.259206
2025-08-12,BBVA SM Equity,20,0.267838
2025-08-13,BBVA SM Equity,20,0.265037
2025-08-14,BBVA SM Equity,20,0.270279
2025-08-15,BBVA SM Equity,20,0.253402
2025-08-18,BBVA SM Equity,20,0.264547
2025-08-19,BBVA SM Equity,20,0.271764
2025-08-20,BBVA SM Equity,20,0.287065
2025-08-21,BBVA SM Equity,20,0.291538
2025-08-22,BBVA SM Equity,20,0.278632
2025-08-25,BBVA SM Equity,20,0.281502
2025-08-26,BBVA SM Equity,20,0.29062
2025-08-27,BBVA SM Equity,20,0.293734
2025-08-28,BBVA SM Equity,20,0.282183
2025-08-29,BBVA SM Equity,20,0.284649
2025-09-01,BBVA SM Equity,20,0.267921
2025-09-02,BBVA SM Equity,20,0.268816
2025-09-03,BBVA SM Equity,20,0.275185
2025-09-04,BBVA SM Equity,20,0.275173
2025-09-05,BBVA SM Equity,20,0.268384
2025-09-08,BBVA SM Equity,20,0.254285
2025-09-09,BBVA SM Equity,20,0.264729
2025-09-10,BBVA SM Equity,20,0.264073
2025-09-11,BBVA SM Equity,20,0.259681
2025-09-12,BBVA SM Equity,20,0.260846
2025-09-15,BBVA SM Equity,20,0.243105
2025-09-16,BBVA SM Equity,20,0.242456
2025-09-17,BBVA SM Equity,20,0.231919
2025-09-18,BBVA SM Equity,20,0.247132
2025-09-19,BBVA SM Equity,20,0.242373
2025-09-22,BBVA SM Equity,20,0.241009
2025-09-23,BBVA SM Equity,20,0.22813
2025-09-24,BBVA SM Equity,20,0.211028
2025-09-25,BBVA SM Equity,20,0.211843
2025-09-26,BBVA SM Equity,20,0.21942
2025-09-29,BBVA SM Equity,20,0.25465
2025-09-30,BBVA SM Equity,20,0.27149
2025-10-01,BBVA SM Equity,20,0.261625
2025-10-02,BBVA SM Equity,20,0.263268
2025-10-03,BBVA SM Equity,20,0.256445
2025-10-06,BBVA SM Equity,20,0.2566
2025-10-07,BBVA SM Equity,20,0.234074
2025-10-08,BBVA SM Equity,20,0.245637
2025-10-09,BBVA SM Equity,20,0.238639
2025-10-10,BBVA SM Equity,20,0.238422
2025-10-13,BBVA SM Equity,20,0.237392
2025-10-14,BBVA SM Equity,20,0.232611
2025-10-15,BBVA SM Equity,20,0.23298
2025-10-16,BBVA SM Equity,20,0.229048
2025-10-17,BBVA SM Equity,20,0.227611
2025-10-20,BBVA SM Equity,20,0.224245
2025-10-21,BBVA SM Equity,20,0.223825
2025-10-22,BBVA SM Equity,20,0.231282
2025-10-23,BBVA SM Equity,20,0.231929
2025-10-24,BBVA SM Equity,20,0.232271
2025-10-27,BBVA SM Equity,20,0.197693
2025-10-28,BBVA SM Equity,20,0.183862
2025-10-29,BBVA SM Equity,20,0.189131
2025-10-30,BBVA SM Equity,20,0.188504
2025-10-31,BBVA SM Equity,20,0.189775
2025-11-03,BBVA SM Equity,20,0.212436
2025-11-04,BBVA SM Equity,20,0.235918
2025-11-05,BBVA SM Equity,20,0.218696
2025-11-06,BBVA SM Equity,20,0.21643
2025-11-07,BBVA SM Equity,20,0.223412
2025-11-10,BBVA SM Equity,20,0.223379
2025-11-11,BBVA SM Equity,20,0.221215
2025-11-12,BBVA SM Equity,20,0.262272
2025-11-13,BBVA SM Equity,20,0.251076
2025-11-14,BBVA SM Equity,20,0.251261
2025-11-17,BBVA SM Equity,20,0.255852
2025-11-18,BBVA SM Equity,20,0.264131
2025-11-19,BBVA SM Equity,20,0.257715
2025-11-20,BBVA SM Equity,20,0.258169
2025-11-21,BBVA SM Equity,20,0.2855
2025-11-24,BBVA SM Equity,20,0.289359
2025-11-25,BBVA SM Equity,20,0.2786
2025-11-26,BBVA SM Equity,20,0.282284
2025-11-27,BBVA SM Equity,20,0.284484
2025-11-28,BBVA SM Equity,20,0.289314
2025-12-01,BBVA SM Equity,20,0.266539
2025-12-02,BBVA SM Equity,20,0.252366
2025-12-03,BBVA SM Equity,20,0.250802
2025-12-04,BBVA SM Equity,20,0.255545
2025-12-05,BBVA SM Equity,20,0.259244
2025-12-08,BBVA SM Equity,20,0.257312
2025-12-09,BBVA SM Equity,20,0.254742
2025-12-10,BBVA SM Equity,20,0.233435
2025-12-11,BBVA SM Equity,20,0.22429
2025-12-12,BBVA SM Equity,20,0.221337
2025-12-15,BBVA SM Equity,20,0.231726
2025-12-16,BBVA SM Equity,20,0.213946
2025-12-17,BBVA SM Equity,20,0.22985
2025-12-18,BBVA SM Equity,20,0.23045
2025-12-19,BBVA SM Equity,20,0.226997
2025-12-22,BBVA SM Equity,20,0.219995
2025-12-23,BBVA SM Equity,20,0.220566
2025-12-24,BBVA SM Equity,20,0.211575
2025-12-25,BBVA SM Equity,20,0.216797
2025-12-26,BBVA SM Equity,20,0.211952
2025-12-29,BBVA SM Equity,20,0.211914
2025-12-30,BBVA SM Equity,20,0.213497
2025-12-31,BBVA SM Equity,20,0.213135
