date,ticker,window,realized_vol
2025-05-19,BBVA SM Equity,120,
2025-05-20,BBVA SM Equity,120,
2025-05-21,BBVA SM Equity,120,
2025-05-22,BBVA SM Equity,120,
2025-05-23,BBVA SM Equity,120,
2025-05-26,BBVA SM Equity,120,
2025-05-27,BBVA SM Equity,120,
2025-05-28,BBVA SM Equity,120,
2025-05-29,BBVA SM Equity,120,
2025-05-30,BBVA SM Equity,120,
2025-06-02,BBVA SM Equity,120,
2025-06-03,BBVA SM Equity,120,
2025-06-04,BBVA SM Equity,120,
2025-06-05,BBVA SM Equity,120,
2025-06-06,BBVA SM Equity,120,
2025-06-09,BBVA SM Equity,120,
2025-06-10,BBVA SM Equity,120,
2025-06-11,BBVA SM Equity,120,
2025-06-12,BBVA SM Equity,120,
2025-06-13,BBVA SM Equity,120,
2025-06-16,BBVA SM Equity,120,
2025-06-17,BBVA SM Equity,120,
2025-06-18,BBVA SM Equity,120,0.254468
2025-06-19,BBVA SM Equity,120,0.251313
2025-06-20,BBVA SM Equity,120,0.251608
2025-06-23,BBVA SM Equity,120,0.254957
2025-06-24,BBVA SM Equity,120,0.252431
2025-06-25,BBVA SM Equity,120,0.251258
2025-06-26,BBVA SM Equity,120,0.251165
2025-06-27,BBVA SM Equity,120,0.250849
2025-06-30,BBVA SM Equity,120,0.251634
2025-07-01,BBVA SM Equity,120,0.256025
2025-07-02,BBVA SM Equity,120,0.255941
2025-07-03,BBVA SM Equity,120,0.25529
2025-07-04,BBVA SM Equity,120,0.255092
2025-07-07,BBVA SM Equity,120,0.255357
2025-07-08,BBVA SM Equity,120,0.250546
2025-07-09,BBVA SM Equity,120,0.249648
2025-07-10,BBVA SM Equity,120,0.253112
2025-07-11,BBVA SM Equity,120,0.253081
2025-07-14,BBVA SM Equity,120,0.252956
2025-07-15,BBVA SM Equity,120,0.248599
2025-07-16,BBVA SM Equity,120,0.247947
2025-07-17,BBVA SM Equity,120,0.248207
2025-07-18,BBVA SM Equity,120,0.251448
2025-07-21,BBVA SM Equity,120,0.251035
2025-07-22,BBVA SM Equity,120,0.250237
2025-07-23,BBVA SM Equity,120,0.249328
2025-07-24,BBVA SM Equity,120,0.250341
2025-07-25,BBVA SM Equity,120,0.252414
2025-07-28,BBVA SM Equity,120,0.252529
2025-07-29,BBVA SM Equity,120,0.252698
2025-07-30,BBVA SM Equity,120,0.253074
2025-07-31,BBVA SM Equity,120,0.254111
2025-08-01,BBVA SM Equity,120,0.254052
2025-08-04,BBVA SM Equity,120,0.257585
2025-08-05,BBVA SM Equity,120,0.255067
2025-08-06,BBVA SM Equity,120,0.254522
2025-08-07,BBVA SM Equity,120,0.254448
2025-08-08,BBVA SM Equity,120,0.255825
2025-08-11,BBVA SM Equity,120,0.256026
2025-08-12,BBVA SM Equity,120,0.257325
2025-08-13,BBVA SM Equity,120,0.257829
2025-08-14,BBVA SM Equity,120,0.256813
2025-08-15,BBVA SM Equity,120,0.255922
2025-08-18,BBVA SM Equity,120,0.256459
2025-08-19,BBVA SM Equity,120,0.257683
2025-08-20,BBVA SM Equity,120,0.260441
2025-08-21,BBVA SM Equity,120,0.26014
2025-08-22,BBVA SM Equity,120,0.261156
2025-08-25,BBVA SM Equity,120,0.261112
2025-08-26,BBVA SM Equity,120,0.261709
2025-08-27,BBVA SM Equity,120,0.257337
2025-08-28,BBVA SM Equity,120,0.257314
2025-08-29,BBVA SM Equity,120,0.258057
2025-09-01,BBVA SM Equity,120,0.258124
2025-09-02,BBVA SM Equity,120,0.258415
2025-09-03,BBVA SM Equity,120,0.25936
2025-09-04,BBVA SM Equity,120,0.259379
2025-09-05,BBVA SM Equity,120,0.257811
2025-09-08,BBVA SM Equity,120,0.257585
2025-09-09,BBVA SM Equity,120,0.261336
2025-09-10,BBVA SM Equity,120,0.261864
2025-09-11,BBVA SM Equity,120,0.261524
2025-09-12,BBVA SM Equity,120,0.261491
2025-09-15,BBVA SM Equity,120,0.260999
2025-09-16,BBVA SM Equity,120,0.261646
2025-09-17,BBVA SM Equity,120,0.261706
2025-09-18,BBVA SM Equity,120,0.261382
2025-09-19,BBVA SM Equity,120,0.260792
2025-09-22,BBVA SM Equity,120,0.260129
2025-09-23,BBVA SM Equity,120,0.260143
2025-09-24,BBVA SM Equity,120,0.260828
2025-09-25,BBVA SM Equity,120,0.260808
2025-09-26,BBVA SM Equity,120,0.26146
2025-09-29,BBVA SM Equity,120,0.264782
2025-09-30,BBVA SM Equity,120,0.268179
2025-10-01,BBVA SM Equity,120,0.259412
2025-10-02,BBVA SM Equity,120,0.259505
2025-10-03,BBVA SM Equity,120,0.259515
2025-10-06,BBVA SM Equity,120,0.258788
2025-10-07,BBVA SM Equity,120,0.256857
2025-10-08,BBVA SM Equity,120,0.255528
2025-10-09,BBVA SM Equity,120,0.256143
2025-10-10,BBVA SM Equity,120,0.25607
2025-10-13,BBVA SM Equity,120,0.251306
2025-10-14,BBVA SM Equity,120,0.244591
2025-10-15,BBVA SM Equity,120,0.243906
2025-10-16,BBVA SM Equity,120,0.245471
2025-10-17,BBVA SM Equity,120,0.245125
2025-10-20,BBVA SM Equity,120,0.245034
2025-10-21,BBVA SM Equity,120,0.24408
2025-10-22,BBVA SM Equity,120,0.245649
2025-10-23,BBVA SM Equity,120,0.243487
2025-10-24,BBVA SM Equity,120,0.243261
2025-10-27,BBVA SM Equity,120,0.243121
2025-10-28,BBVA SM Equity,120,0.241771
2025-10-29,BBVA SM Equity,120,0.241259
2025-10-30,BBVA SM Equity,120,0.240657
2025-10-31,BBVA SM Equity,120,0.24096
2025-11-03,BBVA SM Equity,120,0.239616
2025-11-04,BBVA SM Equity,120,0.242978
2025-11-05,BBVA SM Equity,120,0.242759
2025-11-06,BBVA SM Equity,120,0.242143
2025-11-07,BBVA SM Equity,120,0.243017
2025-11-10,BBVA SM Equity,120,0.242353
2025-11-11,BBVA SM Equity,120,0.241511
2025-11-12,BBVA SM Equity,120,0.24817
2025-11-13,BBVA SM Equity,120,0.244333
2025-11-14,BBVA SM Equity,120,0.24447
2025-11-17,BBVA SM Equity,120,0.244278
2025-11-18,BBVA SM Equity,120,0.246067
2025-11-19,BBVA SM Equity,120,0.245354
2025-11-20,BBVA SM Equity,120,0.242937
2025-11-21,BBVA SM Equity,120,0.248208
2025-11-24,BBVA SM Equity,120,0.246608
2025-11-25,BBVA SM Equity,120,0.245456
2025-11-26,BBVA SM Equity,120,0.247727
2025-11-27,BBVA SM Equity,120,0.246948
2025-11-28,BBVA SM Equity,120,0.245547
2025-12-01,BBVA SM Equity,120,0.245755
2025-12-02,BBVA SM Equity,120,0.245018
2025-12-03,BBVA SM Equity,120,0.244758
2025-12-04,BBVA SM Equity,120,0.245382
2025-12-05,BBVA SM Equity,120,0.246885
2025-12-08,BBVA SM Equity,120,0.243765
2025-12-09,BBVA SM Equity,120,0.24377
2025-12-10,BBVA SM Equity,120,0.244796
2025-12-11,BBVA SM Equity,120,0.24485
2025-12-12,BBVA SM Equity,120,0.244905
2025-12-15,BBVA SM Equity,120,0.245764
2025-12-16,BBVA SM Equity,120,0.241911
2025-12-17,BBVA SM Equity,120,0.243764
2025-12-18,BBVA SM Equity,120,0.243227
2025-12-19,BBVA SM Equity,120,0.246042
2025-12-22,BBVA SM Equity,120,0.245821
2025-12-23,BBVA SM Equity,120,0.245492
2025-12-24,BBVA SM Equity,120,0.24576
2025-12-25,BBVA SM Equity,120,0.242842
2025-12-26,BBVA SM Equity,120,0.24353
2025-12-29,BBVA SM Equity,120,0.243388
2025-12-30,BBVA SM Equity,120,0.242887
2025-12-31,BBVA SM Equity,120,0.241697
