date,ticker,window,realized_vol
2025-03-12,UCG IM Equity,20,0.261488
2025-03-13,UCG IM Equity,20,0.257378
2025-03-14,UCG IM Equity,20,0.259644
2025-03-17,UCG IM Equity,20,0.253693
2025-03-18,UCG IM Equity,20,0.264081
2025-03-19,UCG IM Equity,20,0.259116
2025-03-20,UCG IM Equity,20,0.259451
2025-03-21,UCG IM Equity,20,0.249118
2025-03-24,UCG IM Equity,20,0.230794
2025-03-25,UCG IM Equity,20,0.208446
2025-03-26,UCG IM Equity,20,0.207879
2025-03-27,UCG IM Equity,20,0.227329
2025-03-28,UCG IM Equity,20,0.227214
2025-03-31,UCG IM Equity,20,0.24352
2025-04-01,UCG IM Equity,20,0.25509
2025-04-02,UCG IM Equity,20,0.250143
2025-04-03,UCG IM Equity,20,0.230624
2025-04-04,UCG IM Equity,20,0.215903
2025-04-07,UCG IM Equity,20,0.210948
2025-04-08,UCG IM Equity,20,0.247625
2025-04-09,UCG IM Equity,20,0.244911
2025-04-10,UCG IM Equity,20,0.255708
2025-04-11,UCG IM Equity,20,0.271726
2025-04-14,UCG IM Equity,20,0.266665
2025-04-15,UCG IM Equity,20,0.255647
2025-04-16,UCG IM Equity,20,0.259682
2025-04-17,UCG IM Equity,20,0.30756
2025-04-18,UCG IM Equity,20,0.308395
2025-04-21,UCG IM Equity,20,0.304615
2025-04-22,UCG IM Equity,20,0.309686
2025-04-23,UCG IM Equity,20,0.30937
2025-04-24,UCG IM Equity,20,0.309563
2025-04-25,UCG IM Equity,20,0.312158
2025-04-28,UCG IM Equity,20,0.290404
2025-04-29,UCG IM Equity,20,0.288765
2025-04-30,UCG IM Equity,20,0.288633
2025-05-01,UCG IM Equity,20,0.294447
2025-05-02,UCG IM Equity,20,0.292163
2025-05-05,UCG IM Equity,20,0.29081
2025-05-06,UCG IM Equity,20,0.282552
2025-05-07,UCG IM Equity,20,0.281372
2025-05-08,UCG IM Equity,20,0.284609
2025-05-09,UCG IM Equity,20,0.282966
2025-05-12,UCG IM Equity,20,0.283236
2025-05-13,UCG IM Equity,20,0.287854
2025-05-14,UCG IM Equity,20,0.291346
2025-05-15,UCG IM Equity,20,0.265027
2025-05-16,UCG IM Equity,20,0.265152
2025-05-19,UCG IM Equity,20,0.262348
2025-05-20,UCG IM Equity,20,0.271993
2025-05-21,UCG IM Equity,20,0.271891
2025-05-22,UCG IM Equity,20,0.282842
2025-05-23,UCG IM Equity,20,0.28463
2025-05-26,UCG IM Equity,20,0.288658
2025-05-27,UCG IM Equity,20,0.291367
2025-05-28,UCG IM Equity,20,0.294057
2025-05-29,UCG IM Equity,20,0.288378
2025-05-30,UCG IM Equity,20,0.284298
2025-06-02,UCG IM Equity,20,0.273666
2025-06-03,UCG IM Equity,20,0.271319
2025-06-04,UCG IM Equity,20,0.275032
2025-06-05,UCG IM Equity,20,0.272215
2025-06-06,UCG IM Equity,20,0.266219
2025-06-09,UCG IM Equity,20,0.281475
2025-06-10,UCG IM Equity,20,0.27663
2025-06-11,UCG IM Equity,20,0.290654
2025-06-12,UCG IM Equity,20,0.262305
2025-06-13,UCG IM Equity,20,0.261462
2025-06-16,UCG IM Equity,20,0.271335
2025-06-17,UCG IM Equity,20,0.26415
2025-06-18,UCG IM Equity,20,0.265134
2025-06-19,UCG IM Equity,20,0.249721
2025-06-20,UCG IM Equity,20,0.258301
2025-06-23,UCG IM Equity,20,0.262307
2025-06-24,UCG IM Equity,20,0.268377
2025-06-25,UCG IM Equity,20,0.265591
2025-06-26,UCG IM Equity,20,0.263455
2025-06-27,UCG IM Equity,20,0.257919
2025-06-30,UCG IM Equity,20,0.26832
2025-07-01,UCG IM Equity,20,0.276912
2025-07-02,UCG IM Equity,20,0.277613
2025-07-03,UCG IM Equity,20,0.276878
2025-07-04,UCG IM Equity,20,0.275619
2025-07-07,UCG IM Equity,20,0.272403
2025-07-08,UCG IM Equity,20,0.286404
2025-07-09,UCG IM Equity,20,0.26431
2025-07-10,UCG IM Equity,20,0.260572
2025-07-11,UCG IM Equity,20,0.257511
2025-07-14,UCG IM Equity,20,0.24986
2025-07-15,UCG IM Equity,20,0.262665
2025-07-16,UCG IM Equity,20,0.262483
2025-07-17,UCG IM Equity,20,0.256719
2025-07-18,UCG IM Equity,20,0.259671
2025-07-21,UCG IM Equity,20,0.250917
2025-07-22,UCG IM Equity,20,0.240353
2025-07-23,UCG IM Equity,20,0.242749
2025-07-24,UCG IM Equity,20,0.258047
2025-07-25,UCG IM Equity,20,0.258868
2025-07-28,UCG IM Equity,20,0.249684
2025-07-29,UCG IM Equity,20,0.237653
2025-07-30,UCG IM Equity,20,0.231294
2025-07-31,UCG IM Equity,20,0.234538
2025-08-01,UCG IM Equity,20,0.234251
2025-08-04,UCG IM Equity,20,0.219627
2025-08-05,UCG IM Equity,20,0.202299
2025-08-06,UCG IM Equity,20,0.222875
2025-08-07,UCG IM Equity,20,0.22271
2025-08-08,UCG IM Equity,20,0.223373
2025-08-11,UCG IM Equity,20,0.225278
2025-08-12,UCG IM Equity,20,0.206614
2025-08-13,UCG IM Equity,20,0.214361
2025-08-14,UCG IM Equity,20,0.220142
2025-08-15,UCG IM Equity,20,0.198887
2025-08-18,UCG IM Equity,20,0.200469
2025-08-19,UCG IM Equity,20,0.200208
2025-08-20,UCG IM Equity,20,0.206531
2025-08-21,UCG IM Equity,20,0.189168
2025-08-22,UCG IM Equity,20,0.196718
2025-08-25,UCG IM Equity,20,0.200347
2025-08-26,UCG IM Equity,20,0.234721
2025-08-27,UCG IM Equity,20,0.232513
2025-08-28,UCG IM Equity,20,0.239676
2025-08-29,UCG IM Equity,20,0.259069
2025-09-01,UCG IM Equity,20,0.272471
2025-09-02,UCG IM Equity,20,0.271376
2025-09-03,UCG IM Equity,20,0.264382
2025-09-04,UCG IM Equity,20,0.262614
2025-09-05,UCG IM Equity,20,0.2549
2025-09-08,UCG IM Equity,20,0.250418
2025-09-09,UCG IM Equity,20,0.251675
2025-09-10,UCG IM Equity,20,0.236199
2025-09-11,UCG IM Equity,20,0.221545
2025-09-12,UCG IM Equity,20,0.225971
2025-09-15,UCG IM Equity,20,0.22833
2025-09-16,UCG IM Equity,20,0.230747
2025-09-17,UCG IM Equity,20,0.233545
2025-09-18,UCG IM Equity,20,0.232761
2025-09-19,UCG IM Equity,20,0.218596
2025-09-22,UCG IM Equity,20,0.229056
2025-09-23,UCG IM Equity,20,0.217925
2025-09-24,UCG IM Equity,20,0.210511
2025-09-25,UCG IM Equity,20,0.214871
2025-09-26,UCG IM Equity,20,0.216133
2025-09-29,UCG IM Equity,20,0.208935
2025-09-30,UCG IM Equity,20,0.202542
2025-10-01,UCG IM Equity,20,0.206311
2025-10-02,UCG IM Equity,20,0.207245
2025-10-03,UCG IM Equity,20,0.219919
2025-10-06,UCG IM Equity,20,0.219487
2025-10-07,UCG IM Equity,20,0.224684
2025-10-08,UCG IM Equity,20,0.232701
2025-10-09,UCG IM Equity,20,0.232458
2025-10-10,UCG IM Equity,20,0.233837
2025-10-13,UCG IM Equity,20,0.236969
2025-10-14,UCG IM Equity,20,0.224143
2025-10-15,UCG IM Equity,20,0.235163
2025-10-16,UCG IM Equity,20,0.236382
2025-10-17,UCG IM Equity,20,0.237282
2025-10-20,UCG IM Equity,20,0.230546
2025-10-21,UCG IM Equity,20,0.240132
2025-10-22,UCG IM Equity,20,0.255492
2025-10-23,UCG IM Equity,20,0.285912
2025-10-24,UCG IM Equity,20,0.28936
2025-10-27,UCG IM Equity,20,0.296104
2025-10-28,UCG IM Equity,20,0.297909
2025-10-29,UCG IM Equity,20,0.293912
2025-10-30,UCG IM Equity,20,0.293279
2025-10-31,UCG IM Equity,20,0.282006
2025-11-03,UCG IM Equity,20,0.282337
2025-11-04,UCG IM Equity,20,0.284222
2025-11-05,UCG IM Equity,20,0.272715
2025-11-06,UCG IM Equity,20,0.267752
2025-11-07,UCG IM Equity,20,0.295619
2025-11-10,UCG IM Equity,20,0.296349
2025-11-11,UCG IM Equity,20,0.295954
2025-11-12,UCG IM Equity,20,0.274848
2025-11-13,UCG IM Equity,20,0.274778
2025-11-14,UCG IM Equity,20,0.285964
2025-11-17,UCG IM Equity,20,0.284096
2025-11-18,UCG IM Equity,20,0.254402
2025-11-19,UCG IM Equity,20,0.260589
2025-11-20,UCG IM Equity,20,0.232451
2025-11-21,UCG IM Equity,20,0.23106
2025-11-24,UCG IM Equity,20,0.22926
2025-11-25,UCG IM Equity,20,0.231054
2025-11-26,UCG IM Equity,20,0.229906
2025-11-27,UCG IM Equity,20,0.230257
2025-11-28,UCG IM Equity,20,0.251621
2025-12-01,UCG IM Equity,20,0.251145
2025-12-02,UCG IM Equity,20,0.261291
2025-12-03,UCG IM Equity,20,0.260989
2025-12-04,UCG IM Equity,20,0.260159
2025-12-05,UCG IM Equity,20,0.226702
2025-12-08,UCG IM Equity,20,0.226786
2025-12-09,UCG IM Equity,20,0.239422
2025-12-10,UCG IM Equity,20,0.258205
2025-12-11,UCG IM Equity,20,0.262818
2025-12-12,UCG IM Equity,20,0.249059
2025-12-15,UCG IM Equity,20,0.251402
2025-12-16,UCG IM Equity,20,0.246981
2025-12-17,UCG IM Equity,20,0.248705
2025-12-18,UCG IM Equity,20,0.249065
2025-12-19,UCG IM Equity,20,0.245411
2025-12-22,UCG IM Equity,20,0.237165
2025-12-23,UCG IM Equity,20,0.231034
2025-12-24,UCG IM Equity,20,0.227859
2025-12-25,UCG IM Equity,20,0.224317
2025-12-26,UCG IM Equity,20,0.207708
2025-12-29,UCG IM Equity,20,0.228694
2025-12-30,UCG IM Equity,20,0.219677
2025-12-31,UCG IM Equity,20,0.219434
