date,ticker,window,realized_vol
2025-07-11,ACA FP Equity,20,0.18888
2025-07-14,ACA FP Equity,20,0.189814
2025-07-15,ACA FP Equity,20,0.189998
2025-07-16,ACA FP Equity,20,0.173846
2025-07-17,ACA FP Equity,20,0.171211
2025-07-18,ACA FP Equity,20,0.165919
2025-07-21,ACA FP Equity,20,0.177213
2025-07-22,ACA FP Equity,20,0.1939
2025-07-23,ACA FP Equity,20,0.193955
2025-07-24,ACA FP Equity,20,0.196578
2025-07-25,ACA FP Equity,20,0.20673
2025-07-28,ACA FP Equity,20,0.209312
2025-07-29,ACA FP Equity,20,0.215761
2025-07-30,ACA FP Equity,20,0.220403
2025-07-31,ACA FP Equity,20,0.217832
2025-08-01,ACA FP Equity,20,0.228038
2025-08-04,ACA FP Equity,20,0.229987
2025-08-05,ACA FP Equity,20,0.207356
2025-08-06,ACA FP Equity,20,0.213466
2025-08-07,ACA FP Equity,20,0.212951
2025-08-08,ACA FP Equity,20,0.212022
2025-08-11,ACA FP Equity,20,0.2193
2025-08-12,ACA FP Equity,20,0.211681
2025-08-13,ACA FP Equity,20,0.202601
2025-08-14,ACA FP Equity,20,0.218624
2025-08-15,ACA FP Equity,20,0.219974
2025-08-18,ACA FP Equity,20,0.191491
2025-08-19,ACA FP Equity,20,0.188
2025-08-20,ACA FP Equity,20,0.222168
2025-08-21,ACA FP Equity,20,0.210953
2025-08-22,ACA FP Equity,20,0.209269
2025-08-25,ACA FP Equity,20,0.206771
2025-08-26,ACA FP Equity,20,0.204079
2025-08-27,ACA FP Equity,20,0.229461
2025-08-28,ACA FP Equity,20,0.230939
2025-08-29,ACA FP Equity,20,0.222126
2025-09-01,ACA FP Equity,20,0.215392
2025-09-02,ACA FP Equity,20,0.22998
2025-09-03,ACA FP Equity,20,0.217102
2025-09-04,ACA FP Equity,20,0.217052
2025-09-05,ACA FP Equity,20,0.231518
2025-09-08,ACA FP Equity,20,0.230006
2025-09-09,ACA FP Equity,20,0.227319
2025-09-10,ACA FP Equity,20,0.25728
2025-09-11,ACA FP Equity,20,0.250847
2025-09-12,ACA FP Equity,20,0.248584
2025-09-15,ACA FP Equity,20,0.242496
2025-09-16,ACA FP Equity,20,0.244987
2025-09-17,ACA FP Equity,20,0.23713
2025-09-18,ACA FP Equity,20,0.254743
2025-09-19,ACA FP Equity,20,0.254507
2025-09-22,ACA FP Equity,20,0.261929
2025-09-23,ACA FP Equity,20,0.271172
2025-09-24,ACA FP Equity,20,0.251232
2025-09-25,ACA FP Equity,20,0.250966
2025-09-26,ACA FP Equity,20,0.259703
2025-09-29,ACA FP Equity,20,0.260082
2025-09-30,ACA FP Equity,20,0.241217
2025-10-01,ACA FP Equity,20,0.24953
2025-10-02,ACA FP Equity,20,0.253347
2025-10-03,ACA FP Equity,20,0.254341
2025-10-06,ACA FP Equity,20,0.249778
2025-10-07,ACA FP Equity,20,0.265623
2025-10-08,ACA FP Equity,20,0.245486
2025-10-09,ACA FP Equity,20,0.245279
2025-10-10,ACA FP Equity,20,0.242453
2025-10-13,ACA FP Equity,20,0.254212
2025-10-14,ACA FP Equity,20,0.243663
2025-10-15,ACA FP Equity,20,0.243253
2025-10-16,ACA FP Equity,20,0.23463
2025-10-17,ACA FP Equity,20,0.234776
2025-10-20,ACA FP Equity,20,0.228025
2025-10-21,ACA FP Equity,20,0.227535
2025-10-22,ACA FP Equity,20,0.225888
2025-10-23,ACA FP Equity,20,0.225986
2025-10-24,ACA FP Equity,20,0.221893
2025-10-27,ACA FP Equity,20,0.225071
2025-10-28,ACA FP Equity,20,0.237907
2025-10-29,ACA FP Equity,20,0.229936
2025-10-30,ACA FP Equity,20,0.220914
2025-10-31,ACA FP Equity,20,0.216798
2025-11-03,ACA FP Equity,20,0.215581
2025-11-04,ACA FP Equity,20,0.21135
2025-11-05,ACA FP Equity,20,0.21025
2025-11-06,ACA FP Equity,20,0.207862
2025-11-07,ACA FP Equity,20,0.202493
2025-11-10,ACA FP Equity,20,0.182739
2025-11-11,ACA FP Equity,20,0.178588
2025-11-12,ACA FP Equity,20,0.181101
2025-11-13,ACA FP Equity,20,0.184106
2025-11-14,ACA FP Equity,20,0.189127
2025-11-17,ACA FP Equity,20,0.214246
2025-11-18,ACA FP Equity,20,0.217575
2025-11-19,ACA FP Equity,20,0.21504
2025-11-20,ACA FP Equity,20,0.214298
2025-11-21,ACA FP Equity,20,0.223674
2025-11-24,ACA FP Equity,20,0.227008
2025-11-25,ACA FP Equity,20,0.222279
2025-11-26,ACA FP Equity,20,0.222469
2025-11-27,ACA FP Equity,20,0.22151
2025-11-28,ACA FP Equity,20,0.222733
2025-12-01,ACA FP Equity,20,0.223469
2025-12-02,ACA FP Equity,20,0.21742
2025-12-03,ACA FP Equity,20,0.223469
2025-12-04,ACA FP Equity,20,0.218428
2025-12-05,ACA FP Equity,20,0.21795
2025-12-08,ACA FP Equity,20,0.216435
2025-12-09,ACA FP Equity,20,0.25201
2025-12-10,ACA FP Equity,20,0.25221
2025-12-11,ACA FP Equity,20,0.247063
2025-12-12,ACA FP Equity,20,0.24473
2025-12-15,ACA FP Equity,20,0.22829
2025-12-16,ACA FP Equity,20,0.223625
2025-12-17,ACA FP Equity,20,0.224845
2025-12-18,ACA FP Equity,20,0.23568
2025-12-19,ACA FP Equity,20,0.235217
2025-12-22,ACA FP Equity,20,0.229813
2025-12-23,ACA FP Equity,20,0.226312
2025-12-24,ACA FP Equity,20,0.239382
2025-12-25,ACA FP Equity,20,0.239644
2025-12-26,ACA FP Equity,20,0.224407
2025-12-29,ACA FP Equity,20,0.249241
2025-12-30,ACA FP Equity,20,0.24248
2025-12-31,ACA FP Equity,20,0.230921
