date,ticker,delta,tenor,implied_vol
2025-02-28,SAN SQ Equity,50,1Y,0.287913
2025-03-03,SAN SQ Equity,50,1Y,0.295835
2025-03-04,SAN SQ Equity,50,1Y,0.288575
2025-03-05,SAN SQ Equity,50,1Y,0.29756
2025-03-06,SAN SQ Equity,50,1Y,0.295307
2025-03-07,SAN SQ Equity,50,1Y,0.293998
2025-03-10,SAN SQ Equity,50,1Y,0.29654
2025-03-11,SAN SQ Equity,50,1Y,0.304323
2025-03-12,SAN SQ Equity,50,1Y,0.293682
2025-03-13,SAN SQ Equity,50,1Y,0.29378
2025-03-14,SAN SQ Equity,50,1Y,0.292565
2025-03-17,SAN SQ Equity,50,1Y,0.293761
2025-03-18,SAN SQ Equity,50,1Y,0.292132
2025-03-19,SAN SQ Equity,50,1Y,0.289331
2025-03-20,SAN SQ Equity,50,1Y,0.295116
2025-03-21,SAN SQ Equity,50,1Y,0.288568
2025-03-24,SAN SQ Equity,50,1Y,0.289806
2025-03-25,SAN SQ Equity,50,1Y,0.295657
2025-03-26,SAN SQ Equity,50,1Y,0.284608
2025-03-27,SAN SQ Equity,50,1Y,0.285527
2025-03-28,SAN SQ Equity,50,1Y,0.293072
2025-03-31,SAN SQ Equity,50,1Y,0.29401
2025-04-01,SAN SQ Equity,50,1Y,0.293627
2025-04-02,SAN SQ Equity,50,1Y,0.285334
2025-04-03,SAN SQ Equity,50,1Y,0.291031
2025-04-04,SAN SQ Equity,50,1Y,0.297769
2025-04-07,SAN SQ Equity,50,1Y,0.297202
2025-04-08,SAN SQ Equity,50,1Y,0.295072
2025-04-09,SAN SQ Equity,50,1Y,0.28942
2025-04-10,SAN SQ Equity,50,1Y,0.296734
2025-04-11,SAN SQ Equity,50,1Y,0.296157
2025-04-14,SAN SQ Equity,50,1Y,0.287001
2025-04-15,SAN SQ Equity,50,1Y,0.288368
2025-04-16,SAN SQ Equity,50,1Y,0.30146
2025-04-17,SAN SQ Equity,50,1Y,0.29538
2025-04-18,SAN SQ Equity,50,1Y,0.29644
2025-04-21,SAN SQ Equity,50,1Y,0.289876
2025-04-22,SAN SQ Equity,50,1Y,0.295215
2025-04-23,SAN SQ Equity,50,1Y,0.294973
2025-04-24,SAN SQ Equity,50,1Y,0.293772
2025-04-25,SAN SQ Equity,50,1Y,0.301994
2025-04-28,SAN SQ Equity,50,1Y,0.294527
2025-04-29,SAN SQ Equity,50,1Y,0.288895
2025-04-30,SAN SQ Equity,50,1Y,0.293337
2025-05-01,SAN SQ Equity,50,1Y,0.295883
2025-05-02,SAN SQ Equity,50,1Y,0.29597
2025-05-05,SAN SQ Equity,50,1Y,0.291106
2025-05-06,SAN SQ Equity,50,1Y,0.291382
2025-05-07,SAN SQ Equity,50,1Y,0.291925
2025-05-08,SAN SQ Equity,50,1Y,0.29168
2025-05-09,SAN SQ Equity,50,1Y,0.29362
2025-05-12,SAN SQ Equity,50,1Y,0.297482
2025-05-13,SAN SQ Equity,50,1Y,0.295171
2025-05-14,SAN SQ Equity,50,1Y,0.294684
2025-05-15,SAN SQ Equity,50,1Y,0.292754
2025-05-16,SAN SQ Equity,50,1Y,0.298253
2025-05-19,SAN SQ Equity,50,1Y,0.300701
2025-05-20,SAN SQ Equity,50,1Y,0.300307
2025-05-21,SAN SQ Equity,50,1Y,0.301313
2025-05-22,SAN SQ Equity,50,1Y,0.293665
2025-05-23,SAN SQ Equity,50,1Y,0.300861
2025-05-26,SAN SQ Equity,50,1Y,0.287515
2025-05-27,SAN SQ Equity,50,1Y,0.299143
2025-05-28,SAN SQ Equity,50,1Y,0.295716
2025-05-29,SAN SQ Equity,50,1Y,0.295205
2025-05-30,SAN SQ Equity,50,1Y,0.290711
2025-06-02,SAN SQ Equity,50,1Y,0.296618
2025-06-03,SAN SQ Equity,50,1Y,0.28972
2025-06-04,SAN SQ Equity,50,1Y,0.29122
2025-06-05,SAN SQ Equity,50,1Y,0.292448
2025-06-06,SAN SQ Equity,50,1Y,0.289813
2025-06-09,SAN SQ Equity,50,1Y,0.293601
2025-06-10,SAN SQ Equity,50,1Y,0.296349
2025-06-11,SAN SQ Equity,50,1Y,0.288089
2025-06-12,SAN SQ Equity,50,1Y,0.293077
2025-06-13,SAN SQ Equity,50,1Y,0.294041
2025-06-16,SAN SQ Equity,50,1Y,0.290135
2025-06-17,SAN SQ Equity,50,1Y,0.296201
2025-06-18,SAN SQ Equity,50,1Y,0.28926
2025-06-19,SAN SQ Equity,50,1Y,0.296597
2025-06-20,SAN SQ Equity,50,1Y,0.301895
2025-06-23,SAN SQ Equity,50,1Y,0.299612
2025-06-24,SAN SQ Equity,50,1Y,0.298966
2025-06-25,SAN SQ Equity,50,1Y,0.298813
2025-06-26,SAN SQ Equity,50,1Y,0.292769
2025-06-27,SAN SQ Equity,50,1Y,0.298869
2025-06-30,SAN SQ Equity,50,1Y,0.300185
2025-07-01,SAN SQ Equity,50,1Y,0.292771
2025-07-02,SAN SQ Equity,50,1Y,0.297467
2025-07-03,SAN SQ Equity,50,1Y,0.294731
2025-07-04,SAN SQ Equity,50,1Y,0.30017
2025-07-07,SAN SQ Equity,50,1Y,0.292848
2025-07-08,SAN SQ Equity,50,1Y,0.29312
2025-07-09,SAN SQ Equity,50,1Y,0.29696
2025-07-10,SAN SQ Equity,50,1Y,0.29944
2025-07-11,SAN SQ Equity,50,1Y,0.290758
2025-07-14,SAN SQ Equity,50,1Y,0.29451
2025-07-15,SAN SQ Equity,50,1Y,0.28853
2025-07-16,SAN SQ Equity,50,1Y,0.285517
2025-07-17,SAN SQ Equity,50,1Y,0.299294
2025-07-18,SAN SQ Equity,50,1Y,0.2958
2025-07-21,SAN SQ Equity,50,1Y,0.291478
2025-07-22,SAN SQ Equity,50,1Y,0.29522
2025-07-23,SAN SQ Equity,50,1Y,0.300339
2025-07-24,SAN SQ Equity,50,1Y,0.29628
2025-07-25,SAN SQ Equity,50,1Y,0.291903
2025-07-28,SAN SQ Equity,50,1Y,0.290104
2025-07-29,SAN SQ Equity,50,1Y,0.301084
2025-07-30,SAN SQ Equity,50,1Y,0.284813
2025-07-31,SAN SQ Equity,50,1Y,0.298935
2025-08-01,SAN SQ Equity,50,1Y,0.288739
2025-08-04,SAN SQ Equity,50,1Y,0.288337
2025-08-05,SAN SQ Equity,50,1Y,0.296651
2025-08-06,SAN SQ Equity,50,1Y,0.293837
2025-08-07,SAN SQ Equity,50,1Y,0.288375
2025-08-08,SAN SQ Equity,50,1Y,0.294636
2025-08-11,SAN SQ Equity,50,1Y,0.297904
2025-08-12,SAN SQ Equity,50,1Y,0.301067
2025-08-13,SAN SQ Equity,50,1Y,0.291001
2025-08-14,SAN SQ Equity,50,1Y,0.296444
2025-08-15,SAN SQ Equity,50,1Y,0.294764
2025-08-18,SAN SQ Equity,50,1Y,0.293475
2025-08-19,SAN SQ Equity,50,1Y,0.298167
2025-08-20,SAN SQ Equity,50,1Y,0.291184
2025-08-21,SAN SQ Equity,50,1Y,0.291885
2025-08-22,SAN SQ Equity,50,1Y,0.296318
2025-08-25,SAN SQ Equity,50,1Y,0.293053
2025-08-26,SAN SQ Equity,50,1Y,0.291456
2025-08-27,SAN SQ Equity,50,1Y,0.28872
2025-08-28,SAN SQ Equity,50,1Y,0.291314
2025-08-29,SAN SQ Equity,50,1Y,0.297442
2025-09-01,SAN SQ Equity,50,1Y,0.295579
2025-09-02,SAN SQ Equity,50,1Y,0.295832
2025-09-03,SAN SQ Equity,50,1Y,0.299388
2025-09-04,SAN SQ Equity,50,1Y,0.301201
2025-09-05,SAN SQ Equity,50,1Y,0.305702
2025-09-08,SAN SQ Equity,50,1Y,0.288635
2025-09-09,SAN SQ Equity,50,1Y,0.295655
2025-09-10,SAN SQ Equity,50,1Y,0.292462
2025-09-11,SAN SQ Equity,50,1Y,0.299342
2025-09-12,SAN SQ Equity,50,1Y,0.2992
2025-09-15,SAN SQ Equity,50,1Y,0.286723
2025-09-16,SAN SQ Equity,50,1Y,0.288011
2025-09-17,SAN SQ Equity,50,1Y,0.294321
2025-09-18,SAN SQ Equity,50,1Y,0.294244
2025-09-19,SAN SQ Equity,50,1Y,0.300735
2025-09-22,SAN SQ Equity,50,1Y,0.295334
2025-09-23,SAN SQ Equity,50,1Y,0.294307
2025-09-24,SAN SQ Equity,50,1Y,0.295783
2025-09-25,SAN SQ Equity,50,1Y,0.298223
2025-09-26,SAN SQ Equity,50,1Y,0.298765
2025-09-29,SAN SQ Equity,50,1Y,0.284881
2025-09-30,SAN SQ Equity,50,1Y,0.293733
2025-10-01,SAN SQ Equity,50,1Y,0.289133
2025-10-02,SAN SQ Equity,50,1Y,0.297352
2025-10-03,SAN SQ Equity,50,1Y,0.29521
2025-10-06,SAN SQ Equity,50,1Y,0.290514
2025-10-07,SAN SQ Equity,50,1Y,0.29438
2025-10-08,SAN SQ Equity,50,1Y,0.292493
2025-10-09,SAN SQ Equity,50,1Y,0.291835
2025-10-10,SAN SQ Equity,50,1Y,0.287538
2025-10-13,SAN SQ Equity,50,1Y,0.295918
2025-10-14,SAN SQ Equity,50,1Y,0.297413
2025-10-15,SAN SQ Equity,50,1Y,0.301403
2025-10-16,SAN SQ Equity,50,1Y,0.296868
2025-10-17,SAN SQ Equity,50,1Y,0.301788
2025-10-20,SAN SQ Equity,50,1Y,0.296102
2025-10-21,SAN SQ Equity,50,1Y,0.295902
2025-10-22,SAN SQ Equity,50,1Y,0.297467
2025-10-23,SAN SQ Equity,50,1Y,0.296451
2025-10-24,SAN SQ Equity,50,1Y,0.292651
2025-10-27,SAN SQ Equity,50,1Y,0.294996
2025-10-28,SAN SQ Equity,50,1Y,0.300467
2025-10-29,SAN SQ Equity,50,1Y,0.291971
2025-10-30,SAN SQ Equity,50,1Y,0.289367
2025-10-31,SAN SQ Equity,50,1Y,0.295442
2025-11-03,SAN SQ Equity,50,1Y,0.288824
2025-11-04,SAN SQ Equity,50,1Y,0.295422
2025-11-05,SAN SQ Equity,50,1Y,0.292188
2025-11-06,SAN SQ Equity,50,1Y,0.292917
2025-11-07,SAN SQ Equity,50,1Y,0.296077
2025-11-10,SAN SQ Equity,50,1Y,0.297173
2025-11-11,SAN SQ Equity,50,1Y,0.300047
2025-11-12,SAN SQ Equity,50,1Y,0.294937
2025-11-13,SAN SQ Equity,50,1Y,0.302226
2025-11-14,SAN SQ Equity,50,1Y,0.299687
2025-11-17,SAN SQ Equity,50,1Y,0.2909
2025-11-18,SAN SQ Equity,50,1Y,0.293195
2025-11-19,SAN SQ Equity,50,1Y,0.297443
2025-11-20,SAN SQ Equity,50,1Y,0.291139
2025-11-21,SAN SQ Equity,50,1Y,0.293051
2025-11-24,SAN SQ Equity,50,1Y,0.290751
2025-11-25,SAN SQ Equity,50,1Y,0.284245
2025-11-26,SAN SQ Equity,50,1Y,0.297262
2025-11-27,SAN SQ Equity,50,1Y,0.286202
2025-11-28,SAN SQ Equity,50,1Y,0.296726
2025-12-01,SAN SQ Equity,50,1Y,0.288001
2025-12-02,SAN SQ Equity,50,1Y,0.291283
2025-12-03,SAN SQ Equity,50,1Y,0.294378
2025-12-04,SAN SQ Equity,50,1Y,0.293087
2025-12-05,SAN SQ Equity,50,1Y,0.287996
2025-12-08,SAN SQ Equity,50,1Y,0.284487
2025-12-09,SAN SQ Equity,50,1Y,0.288122
2025-12-10,SAN SQ Equity,50,1Y,0.283163
2025-12-11,SAN SQ Equity,50,1Y,0.292032
2025-12-12,SAN SQ Equity,50,1Y,0.296862
2025-12-15,SAN SQ Equity,50,1Y,0.293825
2025-12-16,SAN SQ Equity,50,1Y,0.297804
2025-12-17,SAN SQ Equity,50,1Y,0.292731
2025-12-18,SAN SQ Equity,50,1Y,0.302961
2025-12-19,SAN SQ Equity,50,1Y,0.291476
2025-12-22,SAN SQ Equity,50,1Y,0.297334
2025-12-23,SAN SQ Equity,50,1Y,0.296048
2025-12-24,SAN SQ Equity,50,1Y,0.302362
2025-12-25,SAN SQ Equity,50,1Y,0.295028
2025-12-26,SAN SQ Equity,50,1Y,0.295852
2025-12-29,SAN SQ Equity,50,1Y,0.287855
2025-12-30,SAN SQ Equity,50,1Y,0.295108
2025-12-31,SAN SQ Equity,50,1Y,0.291951
