date,ticker,delta,tenor,implied_vol
2025-07-21,BNP FP Equity,50,1Y,0.270616
2025-07-22,BNP FP Equity,50,1Y,0.274588
2025-07-23,BNP FP Equity,50,1Y,0.266641
2025-07-24,BNP FP Equity,50,1Y,0.274862
2025-07-25,BNP FP Equity,50,1Y,0.271125
2025-07-28,BNP FP Equity,50,1Y,0.275093
2025-07-29,BNP FP Equity,50,1Y,0.281444
2025-07-30,BNP FP Equity,50,1Y,0.27398
2025-07-31,BNP FP Equity,50,1Y,0.272242
2025-08-01,BNP FP Equity,50,1Y,0.278668
2025-08-04,BNP FP Equity,50,1Y,0.266824
2025-08-05,BNP FP Equity,50,1Y,0.27789
2025-08-06,BNP FP Equity,50,1Y,0.27089
2025-08-07,BNP FP Equity,50,1Y,0.262051
2025-08-08,BNP FP Equity,50,1Y,0.288144
2025-08-11,BNP FP Equity,50,1Y,0.279406
2025-08-12,BNP FP Equity,50,1Y,0.272251
2025-08-13,BNP FP Equity,50,1Y,0.274587
2025-08-14,BNP FP Equity,50,1Y,0.27547
2025-08-15,BNP FP Equity,50,1Y,0.272115
2025-08-18,BNP FP Equity,50,1Y,0.270242
2025-08-19,BNP FP Equity,50,1Y,0.273127
2025-08-20,BNP FP Equity,50,1Y,0.275876
2025-08-21,BNP FP Equity,50,1Y,0.274786
2025-08-22,BNP FP Equity,50,1Y,0.281086
2025-08-25,BNP FP Equity,50,1Y,0.274761
2025-08-26,BNP FP Equity,50,1Y,0.281303
2025-08-27,BNP FP Equity,50,1Y,0.267638
2025-08-28,BNP FP Equity,50,1Y,0.274019
2025-08-29,BNP FP Equity,50,1Y,0.265657
2025-09-01,BNP FP Equity,50,1Y,0.267611
2025-09-02,BNP FP Equity,50,1Y,0.276214
2025-09-03,BNP FP Equity,50,1Y,0.271292
2025-09-04,BNP FP Equity,50,1Y,0.279774
2025-09-05,BNP FP Equity,50,1Y,0.274713
2025-09-08,BNP FP Equity,50,1Y,0.270432
2025-09-09,BNP FP Equity,50,1Y,0.2714
2025-09-10,BNP FP Equity,50,1Y,0.270774
2025-09-11,BNP FP Equity,50,1Y,0.271847
2025-09-12,BNP FP Equity,50,1Y,0.277259
2025-09-15,BNP FP Equity,50,1Y,0.275403
2025-09-16,BNP FP Equity,50,1Y,0.271606
2025-09-17,BNP FP Equity,50,1Y,0.268082
2025-09-18,BNP FP Equity,50,1Y,0.273719
2025-09-19,BNP FP Equity,50,1Y,0.274616
2025-09-22,BNP FP Equity,50,1Y,0.277951
2025-09-23,BNP FP Equity,50,1Y,0.282736
2025-09-24,BNP FP Equity,50,1Y,0.275857
2025-09-25,BNP FP Equity,50,1Y,0.275975
2025-09-26,BNP FP Equity,50,1Y,0.27509
2025-09-29,BNP FP Equity,50,1Y,0.27247
2025-09-30,BNP FP Equity,50,1Y,0.269066
2025-10-01,BNP FP Equity,50,1Y,0.270642
2025-10-02,BNP FP Equity,50,1Y,0.272592
2025-10-03,BNP FP Equity,50,1Y,0.274313
2025-10-06,BNP FP Equity,50,1Y,0.276633
2025-10-07,BNP FP Equity,50,1Y,0.270557
2025-10-08,BNP FP Equity,50,1Y,0.27549
2025-10-09,BNP FP Equity,50,1Y,0.271274
2025-10-10,BNP FP Equity,50,1Y,0.280462
2025-10-13,BNP FP Equity,50,1Y,0.275674
2025-10-14,BNP FP Equity,50,1Y,0.283164
2025-10-15,BNP FP Equity,50,1Y,0.281321
2025-10-16,BNP FP Equity,50,1Y,0.281814
2025-10-17,BNP FP Equity,50,1Y,0.274818
2025-10-20,BNP FP Equity,50,1Y,0.280898
2025-10-21,BNP FP Equity,50,1Y,0.284508
2025-10-22,BNP FP Equity,50,1Y,0.273389
2025-10-23,BNP FP Equity,50,1Y,0.276048
2025-10-24,BNP FP Equity,50,1Y,0.280781
2025-10-27,BNP FP Equity,50,1Y,0.279402
2025-10-28,BNP FP Equity,50,1Y,0.280948
2025-10-29,BNP FP Equity,50,1Y,0.278431
2025-10-30,BNP FP Equity,50,1Y,0.2685
2025-10-31,BNP FP Equity,50,1Y,0.274643
2025-11-03,BNP FP Equity,50,1Y,0.270571
2025-11-04,BNP FP Equity,50,1Y,0.27111
2025-11-05,BNP FP Equity,50,1Y,0.2752
2025-11-06,BNP FP Equity,50,1Y,0.270381
2025-11-07,BNP FP Equity,50,1Y,0.274825
2025-11-10,BNP FP Equity,50,1Y,0.279032
2025-11-11,BNP FP Equity,50,1Y,0.267624
2025-11-12,BNP FP Equity,50,1Y,0.279174
2025-11-13,BNP FP Equity,50,1Y,0.27806
2025-11-14,BNP FP Equity,50,1Y,0.276789
2025-11-17,BNP FP Equity,50,1Y,0.272293
2025-11-18,BNP FP Equity,50,1Y,0.274358
2025-11-19,BNP FP Equity,50,1Y,0.275981
2025-11-20,BNP FP Equity,50,1Y,0.272659
2025-11-21,BNP FP Equity,50,1Y,0.271267
2025-11-24,BNP FP Equity,50,1Y,0.275769
2025-11-25,BNP FP Equity,50,1Y,0.285924
2025-11-26,BNP FP Equity,50,1Y,0.269908
2025-11-27,BNP FP Equity,50,1Y,0.279246
2025-11-28,BNP FP Equity,50,1Y,0.276186
2025-12-01,BNP FP Equity,50,1Y,0.271491
2025-12-02,BNP FP Equity,50,1Y,0.2781
2025-12-03,BNP FP Equity,50,1Y,0.270906
2025-12-04,BNP FP Equity,50,1Y,0.273388
2025-12-05,BNP FP Equity,50,1Y,0.279806
2025-12-08,BNP FP Equity,50,1Y,0.270377
2025-12-09,BNP FP Equity,50,1Y,0.26978
2025-12-10,BNP FP Equity,50,1Y,0.274113
2025-12-11,BNP FP Equity,50,1Y,0.273223
2025-12-12,BNP FP Equity,50,1Y,0.278405
2025-12-15,BNP FP Equity,50,1Y,0.277016
2025-12-16,BNP FP Equity,50,1Y,0.276306
2025-12-17,BNP FP Equity,50,1Y,0.274703
2025-12-18,BNP FP Equity,50,1Y,0.28663
2025-12-19,BNP FP Equity,50,1Y,0.274148
2025-12-22,BNP FP Equity,50,1Y,0.267326
2025-12-23,BNP FP Equity,50,1Y,0.271862
2025-12-24,BNP FP Equity,50,1Y,0.272109
2025-12-25,BNP FP Equity,50,1Y,0.272594
2025-12-26,BNP FP Equity,50,1Y,0.28378
2025-12-29,BNP FP Equity,50,1Y,0.267989
2025-12-30,BNP FP Equity,50,1Y,0.2661
2025-12-31,BNP FP Equity,50,1Y,0.27641
